right_hand_wrist_x,right_hand_wrist_y,right_hand_wrist_z,right_hand_thumb_cmc_x,right_hand_thumb_cmc_y,right_hand_thumb_cmc_z,right_hand_thumb_mcp_x,right_hand_thumb_mcp_y,right_hand_thumb_mcp_z,right_hand_thumb_ip_x,right_hand_thumb_ip_y,right_hand_thumb_ip_z,right_hand_thumb_tip_x,right_hand_thumb_tip_y,right_hand_thumb_tip_z,right_hand_index_finger_mcp_x,right_hand_index_finger_mcp_y,right_hand_index_finger_mcp_z,right_hand_index_finger_pip_x,right_hand_index_finger_pip_y,right_hand_index_finger_pip_z,right_hand_index_finger_dip_x,right_hand_index_finger_dip_y,right_hand_index_finger_dip_z,right_hand_index_finger_tip_x,right_hand_index_finger_tip_y,right_hand_index_finger_tip_z,right_hand_middle_finger_mcp_x,right_hand_middle_finger_mcp_y,right_hand_middle_finger_mcp_z,right_hand_middle_finger_pip_x,right_hand_middle_finger_pip_y,right_hand_middle_finger_pip_z,right_hand_middle_finger_dip_x,right_hand_middle_finger_dip_y,right_hand_middle_finger_dip_z,right_hand_middle_finger_tip_x,right_hand_middle_finger_tip_y,right_hand_middle_finger_tip_z,right_hand_ring_finger_mcp_x,right_hand_ring_finger_mcp_y,right_hand_ring_finger_mcp_z,right_hand_ring_finger_pip_x,right_hand_ring_finger_pip_y,right_hand_ring_finger_pip_z,right_hand_ring_finger_dip_x,right_hand_ring_finger_dip_y,right_hand_ring_finger_dip_z,right_hand_ring_finger_tip_x,right_hand_ring_finger_tip_y,right_hand_ring_finger_tip_z,right_hand_pinky_mcp_x,right_hand_pinky_mcp_y,right_hand_pinky_mcp_z,right_hand_pinky_pip_x,right_hand_pinky_pip_y,right_hand_pinky_pip_z,right_hand_pinky_dip_x,right_hand_pinky_dip_y,right_hand_pinky_dip_z,right_hand_pinky_tip_x,right_hand_pinky_tip_y,right_hand_pinky_tip_z
,,,-378.35660972652454,20.071081175584418,1270.5768952653648,-366.1203970304769,-6.644443732443406,1237.2834394890815,-351.7809696387006,-21.19830104861387,1199.095220172497,-336.90382661105645,-31.29497062596848,1168.3915968221775,-407.413439825671,-26.392188025229018,1221.998577479378,-376.54328209931737,-38.35659976223879,1186.4779881677046,-353.1849201181289,-36.918563731538335,1180.5791636830447,-334.9346108127589,-32.42514065679894,1175.8804857434961,-414.29938148025775,-11.709196656255218,1204.617430429033,-382.8456597218995,-24.48713344290295,1178.6448410370383,-354.9187043696785,-20.829595370254914,1177.1227350201955,-337.1309660243183,-15.063682623081725,1184.5974115114677,-414.43105300343115,8.132146467407559,1190.8090619698376,-387.33696419138454,-2.8498038039939235,1172.7225074398843,-360.9191970477833,-2.067669319555546,1171.1156333801089,-343.01366247114134,1.6508355072503593,1174.8719526307489,-409.2252119177599,29.826711732762064,1181.609267097171,-389.104480807628,20.579720848458514,1167.9978311510336,-372.03663162947834,16.514555634485433,1171.5374454324397,-359.767083563711,15.195036388126224,1179.8631803011756
,,,-377.53025714364065,26.79427900109155,1269.5441944942015,-362.0854533297652,-2.3418787070431653,1223.396912870851,-345.98633359246816,-19.831254316675288,1181.4099304306621,-334.1453830010769,-31.05326392335632,1166.2034356317786,-406.628937293925,-24.072661660212166,1222.1623266855881,-380.5251283033535,-38.82710214752663,1200.5181308211636,-355.23427407663894,-36.00935144462657,1191.3042938641909,-337.23761755902353,-31.27938798776865,1188.951958952869,-410.59680707661516,-9.46197182311763,1196.8021828330707,-385.78970258668295,-24.238569699678198,1188.116006141626,-356.2097642117503,-20.77023439288025,1182.7501579061236,-335.7558812264144,-15.37108234662208,1181.6564101637318,-410.3813373841402,9.596806712957012,1181.6490126330084,-388.2129404541771,-2.892279163347559,1174.530549080272,-361.77370679910405,-1.3664634356824021,1173.5856250540505,-344.15047878841636,2.602983129680974,1178.6922733666454,-405.74653237620004,30.752860774141972,1173.0967325810868,-385.53949723866765,21.587514099535593,1156.8019524216845,-366.95580184710246,18.68790683680216,1154.5487450351363,-355.2073654033478,17.89047862948216,1163.0525198835355
,,,-373.85503305445445,27.114015717992046,1259.2861575443183,-362.6765404722632,-0.6803629586446307,1228.195815576215,-346.7891892604958,-16.91880684140772,1184.2583719316829,-331.62639810975423,-29.38435973357472,1153.467503158961,-408.0573723223393,-21.800411320498387,1228.2974573400713,-379.55318875669354,-35.74854677423016,1199.7987623525698,-353.8567972017838,-33.507594808513765,1189.1921754951163,-333.9207685454333,-28.624526102421182,1179.488513015905,-411.6555227227661,-7.183211441141343,1201.405811680676,-384.2283911109724,-22.6081124864383,1186.645898423493,-353.9065084294904,-19.314363374041697,1178.0838246194917,-333.45371947434904,-13.891042203888544,1176.0951686056212,-410.6430508430308,12.418412930709684,1183.7510113344727,-388.89099096662403,-0.7854608819717445,1181.0840159072497,-360.6724756638044,-0.6648718095620154,1174.318244194237,-340.87001144738565,2.754633364803488,1170.9694127746955,-404.3498193749212,34.089911170543246,1170.507201895175,-390.43668422731656,23.637263258686733,1174.8183747438184,-372.94686076723775,18.794974270967163,1176.5109780685511,-359.3101366619106,17.223403145319256,1179.071393780351
,,,-373.5759815160085,28.113120309266627,1258.100710181083,-361.93954642801407,1.2098792644709142,1226.4715939856037,-346.5837043194584,-14.544317221288127,1182.677211679776,-333.3652586555735,-27.196811180018347,1154.3271356009598,-404.9272410952623,-20.097942635469433,1221.4460295524864,-380.1414997122946,-34.94588717685266,1202.5574913530324,-354.77327394184346,-33.876761645632506,1191.0292122008543,-334.7539325662589,-28.96518393672623,1179.8166233859326,-408.66221653618027,-5.784669065252564,1195.1245177105268,-386.4610077356924,-21.563303135362716,1192.2838341717986,-355.19732011355666,-18.609589829012215,1182.3295131726882,-333.7588627021128,-12.79453095651383,1176.9968505074444,-408.4201207095534,13.328034606071578,1179.4035077763585,-390.6905508412906,0.6926360679781067,1184.6756518589843,-362.0943339298598,0.4156438874207737,1178.3373482922866,-341.40829015715474,3.928037264705373,1172.8090628262387,-402.7139160761894,34.61414907122838,1167.258384479549,-391.53548057486967,24.69288876408108,1175.9687401053977,-374.2592332010137,19.654582558391425,1178.423711968021,-360.3293602658717,18.067194748720574,1179.6554646154882
,,,-373.7681422425927,29.106869162441953,1261.274699097438,-362.4724103700554,1.8358815311360956,1228.9614717543984,-347.3931930861567,-14.459129159329029,1188.323146929552,-333.49626333328905,-27.651475456332253,1163.7005380695653,-405.6187286793815,-21.934104108816758,1226.8069887798742,-378.1846912465055,-35.10436826680823,1199.7051558042763,-353.57989033229313,-33.122763258262204,1191.6254769270658,-333.6433997555049,-28.03220731998928,1182.353405675102,-411.0388348535966,-7.440521485084443,1203.8976464816474,-383.8331828052203,-21.320559630422267,1186.3944097783794,-354.0171322287009,-17.62368642194415,1180.7605066700698,-332.9591552563584,-12.134510612365762,1176.6282859095043,-411.1596451258104,12.806208674033384,1187.6570043746724,-388.1772248073011,0.8864936626131212,1174.880305987346,-361.4469944340702,1.7710482746403,1172.4968951087749,-342.25300917283283,5.1761681362153436,1171.8945655461953,-405.60799072891126,35.54535193655646,1174.6305034307147,-389.842659911825,25.40255450202711,1168.7757418226465,-373.13334237759585,21.216712301319944,1171.7964169605382,-360.1767932209116,19.902803005139504,1176.2728009826744
,,,-375.64751504521143,29.133568397597536,1265.9569322586751,-364.24489469909963,1.3118650225810051,1230.0906711562113,-348.14545930178787,-15.139626809315526,1185.60345475097,-333.7446303137524,-28.23409589990084,1159.0356584948593,-408.6394966244247,-20.24979785124566,1230.1934811515728,-379.42208731414195,-33.34038418111357,1195.0724170764174,-354.5138627231074,-31.099397343888565,1187.1464809340937,-334.7969548001968,-25.880686845998813,1178.4571195156125,-412.675337885246,-5.436214853467385,1205.1699755873947,-385.52234933265555,-19.88468073952356,1185.7511591006878,-354.52472598876426,-16.5491470024739,1176.1538812615886,-333.4020863519159,-11.277837761155249,1172.5954417168768,-411.6889388136908,14.738499755383032,1188.1839449333836,-390.08530952673925,2.057123677479913,1178.061692742342,-361.9830092554687,2.345956055195837,1171.14069752786,-342.4919630372176,5.745922977423905,1169.1670658947608,-405.29357835452015,37.09918024492764,1175.3004842602443,-390.7829834629687,26.70046561134042,1171.2875806225654,-373.30981317012396,21.936108929029793,1171.3587953589206,-360.22337375672464,20.48186325912322,1174.7465998363248
,,,-376.65073349779277,31.633137196878085,1269.2769714081903,-365.3899716209336,4.310229493727661,1233.0950338349353,-349.89463069273853,-12.218370427803702,1187.7134123446192,-335.8602464603631,-25.14869503622098,1159.9649119928142,-408.88342868075483,-18.13178054243698,1228.1785553207524,-381.6812292900125,-32.260657258826676,1200.4266219501505,-356.7365176550247,-30.84545088214888,1192.6797227262446,-336.33524056054443,-26.191000902062616,1182.5835368741118,-413.8751775451029,-3.8279339690492598,1205.195225068544,-387.34678475261467,-19.17180100949653,1190.6713910697088,-355.940524071533,-16.209173875119046,1179.5138144979173,-334.42627093082035,-11.003178961008684,1173.6621167333135,-413.78208095687637,15.990054030698966,1190.5526665967743,-392.2318976704174,2.80181685527123,1183.0663147015007,-363.6587329091038,3.24573408368263,1175.4717880330797,-343.5009604013401,6.8177623118513875,1170.5721678250345,-408.202105887806,38.27416034649669,1179.4845462499034,-393.51542454315035,27.609797042495,1175.65181348664,-375.40442406818573,22.83416843168923,1174.2285920796128,-361.4165648979685,21.406072782476826,1174.826447855807
,,,-377.54832600086615,30.8771658960124,1270.976354495769,-366.49202939231367,3.4337323259598294,1234.6740859369543,-351.417661980655,-12.776190978756222,1187.8595307608828,-336.99704713043764,-25.95786295541866,1157.013207528764,-406.57322620909184,-17.769764328567224,1219.6921617464984,-384.51815929705515,-32.42088062975196,1203.7733270294655,-359.76857456629665,-31.37487393353799,1194.6063943918086,-339.2462611344321,-26.702443271996774,1183.1354042080636,-411.94159788965317,-3.5653855841373834,1198.3922583779968,-389.8522057812632,-18.964094064729682,1192.3865181009899,-358.0687537356082,-15.996465192592177,1179.4641842633998,-336.25252937069064,-10.798312678822235,1173.3179380046627,-412.8928617887959,15.842004625161042,1185.5140926448369,-394.57805501059596,2.847527228601121,1185.0887591063624,-365.9995372790376,2.782449041046878,1177.0913390323785,-345.4986044648906,5.726834243272478,1172.2870522524759,-408.0824995294235,37.66764808498927,1174.4965075148668,-395.27615952985514,27.340203153593656,1175.5032667630721,-377.42190752943253,22.70041936138724,1175.4549451784724,-363.5686750840884,21.348245515188463,1177.7165794423622
,,,-378.4712856915411,30.6355730739406,1269.470006533983,-367.8211280058769,3.4946856927044454,1234.7702781102291,-353.24802806875374,-12.40099843659746,1189.9329375276918,-339.6564685824442,-25.53257912605233,1163.7673666624546,-409.5467258404165,-18.633253087384514,1224.7249019729961,-385.6841685182647,-32.69541504825607,1204.1199589310877,-360.55093347959473,-31.32942234118228,1193.0284573497281,-340.4084854179086,-26.665676055963843,1182.8573480547225,-414.77547979909536,-4.241488728883761,1202.6958668161244,-391.9328457834742,-19.590409384036636,1197.2590214013314,-360.0046586454407,-16.59056867204338,1183.0725566503386,-338.18128691956576,-11.42506503433909,1176.6260321117477,-415.19060143444415,15.284602198403931,1188.5726880503573,-396.0762828699356,2.360145998035421,1188.7952820228243,-367.5120527825663,2.5713325597703385,1179.2099591718325,-347.4633057754319,5.689946190726245,1174.521342244211,-409.82012549230456,37.084753886690606,1176.4250615821013,-395.88304071978763,26.89303450064031,1175.8087368274837,-377.96119184075934,22.477437575049283,1174.7124900156625,-364.44161015266377,21.267978686211304,1177.012989605268
,,,-381.32328970092277,31.087921153957502,1275.1996756093622,-370.39917527453304,3.917331608961729,1238.7134820357635,-354.70726933431706,-12.261890099093984,1191.1502435668792,-340.97879099533213,-24.990396619211076,1164.6899899212729,-413.08834763406685,-18.015267377535768,1232.0701590602039,-385.56616544665627,-31.901853617363876,1200.4872636922828,-360.3899667260398,-30.067842214810092,1189.7932651631997,-340.66211458274057,-25.408553179818547,1180.985633793032,-417.7834861236715,-3.4772899054928166,1208.667423670709,-391.8014656734697,-18.55796339836357,1192.7462181442,-360.2914516030524,-15.583233914050776,1179.049556046401,-338.9391502608003,-10.764281401115333,1172.9076389795978,-417.8437498631957,16.377314390227916,1193.9692195334828,-397.1429512856211,3.1885908566238528,1187.0436058874652,-368.87761818131764,3.5857362473319285,1178.5245211129347,-349.17433078305925,6.515323996748104,1173.8998031645572,-412.0580776783182,38.44981625644844,1181.0320726032446,-398.2230658170923,27.94623442536703,1179.0947659905257,-380.453925079156,23.528500589729507,1177.9449245866606,-367.0810657064095,22.005958837718453,1179.3180597824353
,,,-382.826040603416,32.086595121861656,1275.3632177761015,-371.9410618872399,4.653327189937436,1239.5662134691825,-356.3241054867939,-11.742989027851305,1192.836401556651,-343.2430016111217,-24.341051923949003,1168.2385839526826,-417.02129613211235,-17.36507101668185,1238.756558555126,-387.7676288807027,-30.781932479043885,1200.6587905770425,-362.61569851421854,-29.195275529593694,1189.9994877096506,-342.8906745397201,-25.001797031014895,1181.2636940444934,-421.895362099895,-3.1525298090659786,1216.199002390384,-393.50712944118436,-17.920093037239997,1190.0680713378022,-362.8307862696361,-15.055784491900733,1180.4010123002681,-341.9038509419937,-10.344125015134967,1177.0293009902657,-421.3095224751596,16.424883071883546,1199.4230044388114,-397.9408118875279,3.0343706742771284,1181.2589212256212,-370.5245254838136,3.724642291291394,1176.3162173770181,-351.53511974527106,6.926404750976987,1175.2747792114228,-414.78701656068995,38.29848098604961,1184.5620177606197,-398.550562828943,27.40872556411395,1173.9673363183983,-381.2342465894995,23.62718869481376,1174.7376943092438,-368.4542532290366,22.654003814871167,1178.7644502785
,,,-384.20419666890115,33.44441195107381,1275.8815698884935,-373.5230560843714,5.807845253939467,1239.5034289546547,-358.5025269234528,-10.704220303397507,1191.865800793511,-345.2602872762456,-24.187718867402257,1163.877473877558,-416.20478587946104,-15.107833124754968,1234.1539733433976,-390.0907275571401,-29.47321373430072,1202.4835768817354,-364.91209313494653,-28.419155216782794,1190.9741756031528,-344.5240761265484,-23.86194311977756,1179.9333424848587,-420.6725449442259,-0.9815691657519309,1209.4130924276021,-396.04859845934885,-16.54914817574072,1191.918742799028,-365.50534754313867,-14.145153223555749,1181.9375435578015,-344.52930667162616,-9.404190332988126,1177.523813618343,-421.0435347513298,18.30935721717799,1194.8820006229023,-401.54211982358515,4.42850443577337,1185.6172466656722,-374.6959678279337,4.421607628289427,1182.1459927032174,-355.6035411211562,7.504887079998302,1180.2279190799718,-415.6431742663891,39.91955766942927,1182.6785953188355,-402.59764507034157,29.404795920342256,1179.6056679873104,-386.3362297895291,24.959780667899352,1183.08618964322,-374.03961157439386,23.715289598321572,1188.2865936344674
,,,-383.0690731379358,33.77622355544436,1265.923614271926,-373.2581996343577,6.138619006453656,1228.375203805242,-360.45712666990755,-10.635899445945931,1188.1907836931189,-348.5558331545697,-24.691485897428073,1166.1832817525683,-416.41419085319495,-15.021294866378744,1228.112640844435,-392.7384867438276,-29.12125137112742,1203.696401977484,-368.01626294461903,-27.47551512024861,1195.7417548769893,-347.77906554721187,-22.34448633594659,1186.039553365953,-422.1250752674001,-0.9878509640945319,1208.303236010135,-399.96335971662967,-16.349179572569014,1196.2420912960629,-369.41095085354175,-13.651692175390798,1188.5063363786408,-347.32992741584343,-8.767810170049048,1181.562436915064,-423.96334996324,18.422930683641912,1198.5164972357045,-405.379457921587,4.788232719134104,1189.8988213799207,-377.75810889649534,4.817204277199368,1185.7845040394604,-356.82780194572405,7.704159598332606,1179.3410584780238,-419.5834167261031,40.42754051943273,1189.9500354358572,-407.4016030757868,29.764238046299475,1189.2695391831637,-389.6093121493311,25.127076884824405,1189.1784667067657,-374.5651416621582,23.515626454033363,1186.4678121997583
,,,-384.6013919121126,34.18213321783267,1263.6686345224427,-375.3673720337529,6.708537568711678,1227.5756799678313,-362.4753429099655,-9.858000302546158,1187.6879285982332,-350.5439420695429,-23.699230752528827,1164.9627766569959,-417.66125120536594,-13.360693780580862,1226.0552385162011,-396.9129974325705,-28.236987559198592,1207.8056299825391,-371.2936143401153,-26.76859269069108,1196.373171112563,-350.6836084125201,-21.463234370660636,1185.2307936231944,-423.0218880621773,0.7036106182514218,1206.3423034731807,-402.85545531771396,-15.009970589038982,1200.411648667748,-371.88545375236185,-12.606959646902146,1190.5853991254708,-350.43631114359306,-7.530899916387492,1184.9096752206324,-425.25535893185037,19.803965060722412,1197.8700535600371,-408.91855359050015,6.134020264190245,1195.714496807834,-381.25746590740494,5.8166709781841135,1190.9693333993828,-360.7195678566106,8.806963500950074,1184.6911848753432,-421.8089459472618,41.37699450371739,1191.4699638846785,-412.43629607445087,30.790722516137127,1197.214235532706,-395.05758855447414,26.00571318178744,1197.7704472230848,-380.6127340238812,24.58366718585163,1196.3796533679897
,,,-385.64923798276254,35.12318110929315,1260.4704995051425,-377.38195378533504,8.030879616851145,1229.8656431121826,-365.19846826918223,-8.559600757818203,1196.0692123463355,-354.1407533107728,-22.511097144008303,1180.2276276875366,-422.3268352457635,-12.805962544728462,1234.6103806527599,-400.19893626542097,-27.275609852918233,1211.0468372168252,-374.98596888381337,-25.7218546541396,1199.9263927302113,-354.7746289041601,-20.834882260112646,1189.9417947140046,-428.0211507924124,1.4560284476842447,1216.488381769702,-406.33652038756225,-14.043158655942285,1203.713149132762,-375.6331424993978,-11.584000228871671,1193.0521154734718,-354.1727859390093,-6.720110629288367,1186.397691253836,-430.031299517337,20.929277830228358,1207.7511903955565,-412.88173416256967,7.118769555789868,1199.6786019906187,-385.05545707099714,7.111604695390098,1193.2334010755994,-364.4141038257234,9.960600430517138,1185.837251313005,-426.151961375723,42.800859917943974,1200.4133245558842,-415.88372071214724,32.03416639259428,1200.5496805317846,-397.9389738772106,27.389984974358168,1198.5994005161056,-382.8463749759593,25.668231597712627,1195.0108925931222
,,,-385.79661453188265,35.24608451887158,1253.340667989456,-380.05010692883945,7.685333063746323,1231.0423462647677,-368.5099180459766,-8.736069537141017,1199.212705645439,-357.8689046840799,-20.580103055315288,1183.1127913142218,-425.43214523646486,-10.413213002376713,1237.3176869028932,-403.4894212799166,-25.58703694169998,1213.4223710283898,-376.9209991577444,-24.429214690677725,1198.1435163440487,-356.1118081617431,-19.226976495056448,1186.5742983100458,-431.1169845784009,4.181032057632324,1219.0731063489777,-410.308473014339,-11.977037536331634,1208.5934321161349,-378.8292142853803,-10.278965069437563,1194.6575051139978,-357.46850021175936,-5.1163657345295706,1188.4521840812074,-433.1809086611723,23.522387139551437,1210.4701933222493,-416.50976198437553,9.771814979714906,1205.2247925865513,-388.68550174168905,8.769470036267789,1198.6621232340326,-368.2740404433653,11.692689584978204,1192.5192779110573,-428.5175612922763,44.76032076772012,1200.531419367274,-419.25957757968285,34.053623350889026,1203.6260476716277,-401.4176943805976,28.864345755103994,1202.1604749510147,-386.8607248783267,27.1553708103014,1201.175667070858
,,,-389.2572220757509,35.90633361070588,1255.9069827894014,-382.7804160319409,8.133130736630788,1230.6427196330128,-371.179282836257,-8.398653162569689,1196.8297495267116,-360.3729133459902,-21.021941822215336,1175.8601767222758,-430.1254525988352,-9.73730931177112,1242.0231114673577,-405.7509034878732,-25.189104617323675,1207.747764046261,-380.56782513584045,-24.097001863334466,1197.8381724084982,-360.73748731256563,-18.91905510382534,1190.1504699099378,-436.9406822436558,4.79501703508244,1229.642146080872,-412.7788119713155,-11.270141941798952,1204.547134201463,-382.74119086476964,-9.435752046702437,1196.7211383260085,-361.77877898345855,-4.231841970572929,1192.1378290225366,-439.5609097581038,24.509558357219504,1224.0815778155006,-419.9422076450989,10.514366185128386,1203.2396656707485,-393.0055402350128,9.749046413591387,1199.8602228335403,-372.76678211398894,12.444648566922172,1194.0626265003768,-435.1632654259151,46.289805421602516,1215.7155461796672,-423.9444932981142,34.830963210689376,1208.2415690688874,-405.85915482986604,29.741563680192833,1205.5674338901733,-390.5533855717658,27.8542210899256,1201.1950770713418
,,,-392.20112594155535,37.21564603530252,1256.8937983297512,-385.284115548413,9.697316867026958,1228.3279895832225,-373.4372625629651,-6.759361331991269,1194.8612746463034,-362.9314692531286,-19.103962232051135,1180.2540742490878,-433.3418206167063,-8.887646064765862,1248.9005172848263,-410.4275171544117,-24.441077452107898,1215.101098316967,-384.6605446190921,-23.09665129862146,1201.9758097764789,-364.33246032061436,-17.55498914449867,1192.427897203662,-439.60450487330877,5.426123349411894,1233.1546385944048,-417.31261910637045,-10.019295532823262,1212.6974749329836,-387.3469109452158,-7.70463798718932,1204.979083895199,-366.1946660286685,-2.126533410844466,1198.875924255529,-441.6629201744865,24.864496893235543,1224.8857800093522,-423.3369367810563,11.568435428249362,1205.7142012165214,-397.09807576045586,11.223938159948291,1204.9256500117142,-376.810823179828,14.347865036600968,1199.2467223187439,-436.57744753814876,46.38817966557905,1213.1648606646093,-426.724103930149,35.6613575786551,1207.5829297474252,-409.63449877008924,30.66068399840496,1207.9839125267986,-394.5629763150667,28.76693129185862,1204.8884033762495
,,,-394.99774063152915,38.19261045148724,1256.3954802832966,-387.91724858997543,11.5353695014496,1229.0785103402088,-377.26233210278053,-5.0325581126202525,1200.8484906413464,-367.15301614180515,-18.093031782256492,1188.1211392766756,-438.0211782427181,-8.02100388823267,1259.0745171944393,-413.1504702852413,-23.055564388215558,1214.6310301190508,-388.4311781917772,-21.869851250849276,1205.1531475372772,-368.49670887826494,-17.014669913726397,1196.4654939001205,-444.7940886833835,6.4515063802412165,1247.1348787048018,-419.2293806225351,-8.681804258978014,1207.8310803691177,-389.3651477696551,-6.539801646621573,1200.4175377184356,-369.06362928482,-1.9121829076027008,1197.2097946921601,-446.6192086436236,26.32845885604607,1238.6103756376315,-426.4306216532936,12.212904507784806,1204.433419853866,-400.2606332980065,12.414515837138222,1204.4589003249425,-381.2137517443133,15.435372609581025,1203.7710798850778,-441.57078206241124,48.09550271293587,1225.8296619558444,-429.19697330556613,36.45263896735649,1204.0682297540816,-412.0380294663226,31.776346596417227,1202.5566889437794,-397.73519173716477,29.95874466625634,1201.1216392357255
,,,-400.747203925471,39.92893625109433,1266.1171706602265,-393.1619012685746,13.963412373489241,1240.4758758182147,-381.61606605992915,-2.12231845714597,1211.1595748140364,-370.3816430311014,-13.60006164801108,1193.254870024293,-444.1097869110633,-6.4344523434916,1271.5909609810158,-418.1290245440134,-21.681174190706788,1223.2444852614426,-393.39415424751394,-20.583143987873733,1212.9644808589933,-373.3364005707058,-15.99579313060809,1204.1236859773223,-452.2902563584368,7.598809314129505,1262.6173988009562,-424.04021860508857,-7.64489472012536,1215.8931784774225,-394.67476453467725,-5.288645907022458,1209.807649907503,-374.7716994292805,-0.4617494561763577,1209.0515935614376,-453.7875726571164,27.277439764882637,1252.3938821865545,-430.67246360078894,13.484737106171146,1211.0286499582874,-404.4573013548417,13.972840285330058,1210.938749850188,-385.1428667520012,17.247552415650468,1210.517333800359,-447.45648088977816,48.90801807010244,1235.5053598569043,-432.61795013239936,37.512190261982866,1206.9144848678295,-415.5381607191017,33.33988656858316,1205.2604002030835,-401.3249270420454,32.02767155347698,1204.750516213373
,,,-400.7750333572083,40.25725986670358,1256.519093859775,-395.2536362958717,15.725931811920017,1238.3066473506076,-385.4332251394403,0.8536012682029681,1214.4316588450133,-375.17790020085283,-10.04487474410537,1198.1296281343741,-447.6589775807888,-4.5262426656405665,1277.8837533990197,-422.1450429310059,-20.30611875494164,1228.973241538234,-397.4727343182704,-19.352008874182626,1217.6466513249738,-376.8360894379707,-14.374208748655187,1205.0994625672222,-456.13772477526106,9.677989335176777,1269.9115052108048,-427.8441903177595,-6.333080896675382,1218.9025201679626,-398.776058064063,-3.7830708760600853,1213.0624740101614,-378.9144470978351,1.783653202811724,1211.4568921069304,-457.53278982883637,29.307307271166643,1258.5823261835592,-434.20207631423983,15.012779189685352,1213.039096040747,-408.38993598879995,15.9402474456872,1214.2597947277545,-389.3693559524185,19.753850657477606,1214.2539552614455,-450.7334092803007,50.66802282027698,1238.8932115958648,-436.9998067666537,39.509441691329954,1212.8647878409424,-420.69982931343117,35.53565106819667,1214.6480063018635,-406.95405928464504,34.18311391519252,1215.4346793277955
,,,-406.3828734554278,42.22602337131837,1266.7038991323045,-401.46308014141107,17.031587195774982,1249.1308534402606,-391.1662551855535,1.61110091474695,1223.0200162017727,-379.73816357135854,-9.985924288250164,1204.57861315927,-450.6776001143115,-3.9107386063888607,1281.0323654146061,-427.57170038562657,-19.22389210284656,1237.0359795896165,-402.29588190907106,-18.410360963645132,1221.0795944975814,-381.89558100003705,-13.898503551089929,1209.0090423484962,-460.37300645125555,10.25961603797711,1276.9490467926823,-433.3775393303405,-5.111525462192465,1227.029585490909,-403.4025478094445,-2.604229972753398,1217.5479262285376,-383.3464753496945,2.7293861882046326,1215.3817280675707,-462.48225354630415,30.000243918706598,1267.334004501689,-439.67785214922105,15.752358141505102,1218.663944240974,-412.5036106343948,16.945720003348235,1213.8941685844757,-392.98808225068234,20.664868029064838,1211.5451284664828,-455.6811006323194,51.5662985796618,1246.9520225741746,-440.99905691400903,39.93382606887332,1214.8504751910211,-423.55045362195347,36.13479263861037,1212.162547121312,-409.66384844309806,34.86216780349766,1212.1010814038812
,,,-407.5859092118023,41.276808297043694,1264.7557291588232,-403.6006302336201,16.66807327347566,1246.0788511430999,-395.27531155820276,0.4239531576991367,1224.405261534547,-382.93216700687543,-12.881897133048819,1201.9345006665908,-452.7605277957518,-3.6876987353781763,1283.2741896535676,-428.4073043665331,-17.812336484138587,1230.6876281266063,-405.7396251926225,-17.272896859085986,1223.3486669921215,-386.0494514317511,-12.917012132972628,1214.266029762882,-464.3352612480835,10.686282959523414,1286.4156419935255,-434.5885460051693,-3.537643049998123,1221.0163507616182,-406.1958947219569,-1.1085986040168243,1215.263648098801,-386.3148336185643,4.210649335074988,1215.3457497114075,-467.2818838680917,30.96730423976052,1279.828353657618,-442.4167787371156,16.946409934551127,1216.481714307444,-416.70890045879946,17.868842091751947,1215.143888030625,-398.047685560583,21.54922695826499,1217.7659892515462,-461.546962040167,53.26615509676121,1262.193669243308,-445.11330004753813,41.874242765194055,1216.7430936253957,-427.9769773658142,37.485010582114,1213.326829797759,-414.19148512205237,35.94444081252344,1214.581577115975
,,,-408.58035796994125,43.45851991571108,1259.8174352132723,-406.1507270678458,19.00879846911653,1247.244206946183,-399.1656069898142,2.8066869953280955,1230.0144226058098,-388.1927920539691,-10.369037219011732,1208.5527775453095,-455.49675204455536,-1.592596996635763,1284.5247013643539,-434.51911800137583,-16.993205058294272,1240.319161200327,-409.71212415184425,-16.50926549831927,1225.7737864374008,-389.79325059437565,-12.240785404453149,1214.4631016404753,-466.3012538378809,12.669907151855293,1286.3031493891,-441.8498532986111,-2.709703134162869,1236.3770299955968,-412.433543163503,-0.4318751236471158,1227.4137271644115,-392.49755286012885,5.051968965132681,1225.311254818024,-468.4088470228931,32.61932700843618,1277.1480503708528,-448.0794676913437,18.204111138119618,1226.0938039412952,-422.05941284481025,18.91920562133399,1224.4174900667804,-403.34702028761257,22.819727333738552,1226.4699122561867,-461.6231472835541,54.496517666076095,1255.7260125044866,-448.1439152105686,42.85885371719969,1217.4284268098133,-431.38881674369554,38.479585510704,1215.4833960414494,-417.8777085454648,37.17689550017026,1217.874389103366
