nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
-484.5027626325293,-850.7768195522499,2575.4241800203367,-450.41385661763786,-893.4140073408242,2596.3564198629883,-433.3392203179075,-893.2847386508149,2591.9027819314197,-412.9425303183036,-892.3978936990239,2588.5912138048884,-484.5891419009945,-894.6087269329024,2622.9567102302913,-494.3402450824716,-893.5184402373877,2634.057223196801,-505.2321308053301,-893.6184064426998,2652.376453680375,-361.5911501391887,-879.8153784570451,2646.408301621705,-489.2725327539675,-880.4685617024995,2733.3951095096404,-454.3812140798514,-804.4987524801305,2579.3810779645837,-496.84971824845115,-804.046811228461,2605.6497733487204,-201.03071312234022,-621.5488415147688,2575.7444411419256,-543.1301191860612,-557.0968296054472,2837.403244844486,-73.6838019163723,-312.560697907188,2540.6346307891586,,,,-352.72907399004407,-196.33541525381543,2327.8006797121684,-1068.9427480301608,-496.3001898073591,2903.7990776537777,-405.8999576364181,-129.2563892253797,2289.018782991394,-1157.015193544139,-542.3328922697933,2903.161171255569,-439.9214313220516,-161.1587960477475,2298.282438357869,-1160.8713348353037,-562.6282239783525,2899.982735455456,-430.83868833806,-178.6671991945415,2320.401487253144,-1127.241547341209,-549.0782559699184,2892.8433521268316,-221.87333805668044,71.62387225621059,2474.418021177204,-452.7449585133894,102.85763547618073,2632.6730719440916,,,,,,,,,,,,,,,,,,,,,,,,
-470.41597434260143,-850.232960427579,2566.265896698176,-441.5459999492075,-893.3878032972885,2589.174630458697,-423.7628181073085,-894.3045362201591,2588.261723700771,-404.19763169871305,-893.8436539700452,2587.284075793757,-474.3727183856848,-893.9623210556829,2613.606782845624,-484.53699916299,-893.1769997505389,2626.8548823690026,-495.4290202003129,-892.8075696438639,2644.150711064153,-347.50459408385393,-883.2657990195465,2649.239843121225,-480.1284271284067,-879.330149987727,2725.49148273687,-437.8488248677757,-806.2923822315124,2573.4717263461253,-480.82230087542644,-805.0639581929024,2600.405957796701,-187.49075630399804,-624.5678928649293,2574.33375859131,-532.2658501044365,-559.2084203256475,2832.747335586419,-60.613794583527586,-314.0824308245994,2539.704707671691,,,,-333.0721908629053,-189.79237688886482,2323.847352117445,-1022.9491902728425,-492.6950068289026,2874.49867609744,-390.86730180981084,-121.70243260177847,2281.596087909481,-1110.827662091199,-537.7240301671486,2871.5378225547997,-427.2727880937625,-157.1626836034882,2290.672210005949,-1112.3970163633965,-558.6139983117667,2868.6646178388346,-420.4410867840411,-174.45437332686754,2312.00874618766,-1074.0090640856893,-545.5960669800162,2864.4489849115926,-217.54460151406312,71.82137651411217,2472.4564322962847,-451.41443964013484,105.01798704699509,2630.586061050703,,,,,,,,,,,,,,,,,,,,,,,,
-449.2114641253647,-851.5558961037989,2564.0440712939007,-421.1583538812791,-894.1269016755172,2578.2868037720323,-402.04904630546963,-894.454795948581,2574.457117616028,-383.94626802743454,-893.6935641969333,2572.600431298631,-456.7912873404649,-894.5348638608625,2604.994462053219,-466.45992227501756,-894.4692325673641,2621.6676648205453,-477.01190691012414,-893.5598586675542,2636.634410246671,-323.21259892308643,-882.2393364193833,2628.7905022063965,-460.7096082304004,-878.3383248725373,2711.711242917483,-412.24296801611416,-808.8070575263449,2569.4484330149044,-457.0506083255371,-807.4138119264866,2602.0310581206872,-154.49813618542666,-629.3116566540385,2578.467552409388,-511.4281927071135,-560.9977981704925,2824.0642819426,-34.23470054395467,-312.85246076688975,2547.969327347068,,,,-300.4978021289422,-183.3949233817966,2303.8793565813326,-942.9268179828063,-472.54894945682327,2840.526363544687,-355.3449989634285,-114.91860438151994,2251.225068951216,-1031.1417328607463,-519.4780782875657,2823.5548341252475,-398.10848456770583,-147.67122374980872,2263.9560165404864,-1030.531071630028,-544.2849741925384,2827.331492347375,-391.58852887053513,-164.38613828785185,2288.7674011641247,-992.9256551457194,-532.6823636150772,2831.6831752264193,-203.5578798565524,75.4276339517229,2469.992442069182,-442.350987873341,109.11733435609835,2624.7258493087493,,,,,,,,,,,,,,,,,,,,,,,,
-422.8928529514431,-849.4561811858645,2559.346605662912,-392.7929336240407,-892.895090730029,2573.206388406235,-374.03944684255157,-892.9418084717274,2568.4993220522733,-354.87196367549313,-892.55968123175,2565.4046926660008,-432.20105051329557,-893.4605398885502,2598.761084228035,-442.91930164119236,-893.5240757989293,2615.081905994847,-452.44000411232037,-893.0137958479339,2629.6500569232703,-294.8586233351922,-880.6254458273145,2620.5789154137624,-436.96823252078866,-876.0168425867865,2697.0815012483936,-383.97745070424435,-807.760629248064,2565.1989092251756,-432.23972208536566,-806.2657275968432,2595.998841952595,-120.08280826322672,-630.9629510885293,2573.3545359854133,-484.3233773989338,-558.0110268115865,2808.128361925681,-7.312107571113629,-301.21705149630486,2541.936334960019,,,,-275.87262075404095,-162.29824968775716,2288.8388899510333,-882.4872782968671,-444.4846863546053,2785.6012274239592,-323.9317819554753,-97.75868670572626,2242.9638656835346,-966.7879014999326,-486.28529284304585,2761.7048791493885,-367.9495773938068,-125.40703991011537,2243.7344824255415,-966.7845187858472,-515.6327407971138,2767.8442866875216,-361.2739531031766,-142.3566238767953,2267.765284811246,-928.592448772742,-505.485718949782,2771.776641909267,-177.6493303207573,80.24227461270632,2463.694739732586,-423.8387127296797,110.75192204050983,2609.4566422752578,,,,,,,,,,,,,,,,,,,,,,,,
-409.3663334682949,-840.3097214886469,2531.999835736177,-381.8301361561163,-883.4594746024196,2545.888684916069,-362.17446873680666,-883.9252146527881,2542.669452740989,-342.40382493080557,-883.0698441864891,2538.089250471473,-418.96083615962544,-885.8343711486817,2573.7270499869514,-429.5252158698353,-886.4250009937933,2588.0129119140684,-440.56329563547723,-886.4040089338177,2602.608603822383,-282.5281725669884,-874.2675911283242,2600.691129691806,-425.13823460916353,-870.7820982672785,2670.8886733788995,-374.79911062713956,-800.1275122146665,2540.357207331944,-418.99829831045304,-798.9087977947713,2570.450505606007,-109.33377119774877,-624.5926103004649,2549.988263301752,-470.8638600423661,-553.3976624204521,2784.010630741417,1.6316532624720943,-285.797397733646,2508.8399325207233,,,,-266.31073422063656,-154.60238241072028,2265.3700116223085,-849.1215889882817,-393.4233309887875,2706.234543317478,-311.405553012586,-85.90958609728563,2211.0856215885187,-927.2109412476984,-439.2344061996887,2681.58493263641,-357.0886597556804,-115.16232609081543,2204.5737369881226,-925.301368357007,-468.690494087815,2671.802156485693,-352.80680839477304,-133.46186486867484,2231.33508482463,-888.5871879197475,-454.6591986919178,2673.6860437647715,-173.59249250046452,85.50547052295255,2441.6090583815435,-415.0464566471385,113.93509099337425,2587.7493832736473,,,,,,,,,,,,,,,,,,,,,,,,
-383.83199615071146,-837.9427970493929,2512.7916182269137,-354.0173585907029,-881.8120361129792,2529.4943775790207,-335.2613096887758,-881.1180012266965,2524.2059940622926,-316.9843613293037,-879.5551004620385,2518.9852952480855,-393.28599548681757,-883.6820889381363,2557.3056793320743,-403.6018780636943,-884.6871016801964,2571.502526814684,-414.3575082964018,-885.3549544910794,2586.420812046029,-259.13841505809893,-871.7686334198393,2584.1319065346866,-399.60012249132785,-869.763649803169,2655.559792910616,-348.6966482196722,-797.950748675216,2521.2667198435893,-394.52545660588265,-796.6218777527419,2550.5920895609356,-81.97498168053001,-622.9854797569893,2541.0293221692637,-447.0229849271031,-552.2771690650246,2766.0732348522165,16.732013555337502,-280.0618252878963,2493.9575457549636,,,,-239.94523421841959,-128.45233585595724,2239.9126463511666,-792.4265317705482,-329.0924044412435,2641.4661434557015,-282.705823015032,-55.139750168930505,2175.9169319727453,-865.6786344439198,-371.433796111992,2610.586875142044,-321.2869532659379,-87.36946265701438,2164.48600789871,-869.0021977598558,-400.4458738180109,2593.671123364223,-315.2573332454887,-107.63186961031423,2195.6634306760056,-837.2250002028062,-387.13719602408725,2593.750924264788,-156.0286162305184,89.05196435935665,2431.1123668856,-401.38074925088733,113.11515267912732,2574.7858999826226,,,,,,,,,,,,,,,,,,,,,,,,
-341.15552119403014,-843.8833593962019,2517.216084735233,-308.58174953414124,-888.8306456719578,2533.3116770293886,-289.07929370486204,-886.9644985241265,2529.291935564975,-268.9503658551002,-885.1794760047659,2524.0982736233277,-346.8057874297197,-892.4458238749596,2562.742791686803,-358.7173416287825,-893.1770552417952,2575.629612512329,-371.1837720399038,-893.5437847363232,2589.5610097142126,-213.71316824701222,-877.4752848876628,2579.831031813933,-358.14159956200143,-876.0597683784011,2651.5877159034717,-303.8889759953739,-802.7389618410803,2526.533240881671,-349.4170648719653,-802.7523170414864,2555.913823440749,-34.21178544578472,-625.2322405808706,2544.362173824168,-400.9091004954752,-558.3214749294606,2774.7545276113183,66.15331199387846,-278.1556962264994,2499.0340731622073,,,,-141.8170416788855,-93.11119152533091,2248.4227944103923,-720.4672842180452,-245.20671488572856,2612.635484583714,-165.98794063341967,-9.443934904179958,2185.898941142533,-793.617609924127,-272.10553168465066,2585.559680772419,-210.41586778471273,-31.959029854573643,2165.18911825823,-799.3882749948091,-298.7902477595559,2570.7939217539565,-211.84352673984,-56.1374618933649,2196.5487423460345,-771.3601658705705,-289.7297679167859,2566.343322482568,-127.6370409919291,94.75038061667442,2426.85495046116,-379.1154488805924,111.80186978861984,2568.0974402443644,,,,,,,,,,,,,,,,,,,,,,,,
-324.76390094244505,-840.2531840051308,2496.194891147219,-292.9265620269932,-884.9929927664075,2514.609932985604,-273.00488321270325,-883.7215963518483,2512.4684691124075,-254.24585117142567,-882.6157664164257,2508.953427692435,-331.87713797285704,-886.8436266379586,2538.366815197369,-342.45205318139415,-886.8916845137451,2548.941995667279,-354.33437462135123,-887.0899104921338,2563.8390115442776,-195.77642961525248,-876.1183842823938,2563.442961118423,-336.9120269813994,-871.360321414484,2628.547463832915,-286.360394959566,-800.4250337539619,2508.1970301564556,-334.17741481110045,-799.0128633474328,2532.138114996746,-22.68314202954159,-619.7231807696097,2532.2331857529575,-385.02667491289867,-560.3242535423688,2758.4317747646533,73.78918958591073,-267.641069031571,2481.681794166482,,,,-121.69404141247682,-77.92117792521253,2222.7564717445316,-697.2733550284319,-210.2028208272118,2571.3973699679946,-144.36355014011627,10.344380466423397,2155.8189778730944,-769.9453957578012,-219.89111568445418,2532.880558541132,-188.9872025946377,-8.90418960812242,2128.701467125024,-777.9914214811154,-249.19954798747534,2530.359934309345,-189.89130850426292,-34.95440710641472,2158.3044243076693,-751.4950304188604,-245.89743061286904,2536.8446490060837,-117.44325594115021,98.39492973380356,2415.9316792393515,-366.45106379601447,112.06403086123653,2558.855127394497,,,,,,,,,,,,,,,,,,,,,,,,
-299.8954446977537,-839.5332015652535,2485.216153053327,-265.8300882624522,-883.244374731825,2503.0815350101016,-246.9460763092866,-881.532894917991,2500.0580345371823,-228.09028601910614,-880.8523284776961,2497.9820227601567,-304.36013115039594,-886.0014735798585,2526.6104955548813,-312.9614700109556,-886.8214525274554,2538.899659132218,-322.99788840082573,-887.4796533562153,2555.249413985341,-168.5840642412473,-873.4393855620126,2549.2192565522037,-305.362685549448,-871.7255361133008,2618.3309048526453,-260.13239517810325,-799.2356934099744,2496.498104599403,-308.75670093069175,-798.9581142997009,2521.969882271381,3.9129908867731555,-613.4850420051946,2519.509604589406,-358.0107547997873,-563.7857621523459,2742.5489155964256,93.22193529333312,-253.32049127539028,2470.1047157720327,,,,-65.28020560638895,-48.944408424622445,2208.9252918944812,-662.3865627543402,-197.62222368563926,2556.263774603465,-76.10317172668688,43.56017355902197,2144.393836048163,-735.7992468373147,-174.58578786401662,2516.153204809778,-111.9673562686509,28.341871702141617,2118.324648521583,-740.2013834921022,-196.8264878143707,2495.6819859002353,-116.30469657465746,0.4947622822043221,2142.9752612927236,-716.0425623062404,-200.46880404649605,2502.0612687587727,-102.11582097976518,104.79695377161447,2404.829431256229,-347.7410777400162,117.48124043813445,2549.7104586803102,,,,,,,,,,,,,,,,,,,,,,,,
-273.7441725901413,-841.909278700458,2474.07626106025,-238.73548378509756,-884.2938073415608,2489.569630449938,-219.4564898938548,-882.3538546612554,2486.430861048852,-201.15181075965884,-881.1081546114202,2483.383301810725,-276.72412999926667,-888.0470408372092,2514.8778434700657,-285.1913421443328,-889.082709207627,2527.956190751645,-295.16137572077037,-889.3479166046991,2543.5346177424644,-141.5884593244768,-871.692760158814,2531.8992255475077,-274.4048450878295,-873.5490013036891,2606.326547257835,-235.5868403325527,-800.0668982789664,2481.6443991492533,-281.86328669079546,-801.5390566809068,2511.1443034080835,28.870056938233965,-607.3001314788228,2509.8240567434627,-323.8662200172384,-568.1761223096179,2731.804708333556,123.69771894404975,-242.3564561144357,2466.2593126008996,,,,-8.22786614398276,-12.110795339617194,2189.1582778370225,-631.5770502135689,-130.1630478507306,2522.976081706999,-7.709474838527008,78.7915972727865,2128.0768622620176,-704.9459818466482,-85.8481786451158,2468.8143685015566,-43.77096436838404,71.62467325895152,2105.5613675098916,-716.0227253767977,-101.08185724192525,2460.3366908845533,-55.8883863258147,44.510095372927324,2127.4173891203254,-692.5290354422157,-113.05022375884812,2468.7076446695023,-85.45275038509008,111.65749391857221,2399.9485482020864,-324.74253086756977,119.71073694671333,2549.036996154428,,,,,,,,,,,,,,,,,,,,,,,,
