right_hand_wrist_x,right_hand_wrist_y,right_hand_wrist_z,right_hand_thumb_cmc_x,right_hand_thumb_cmc_y,right_hand_thumb_cmc_z,right_hand_thumb_mcp_x,right_hand_thumb_mcp_y,right_hand_thumb_mcp_z,right_hand_thumb_ip_x,right_hand_thumb_ip_y,right_hand_thumb_ip_z,right_hand_thumb_tip_x,right_hand_thumb_tip_y,right_hand_thumb_tip_z,right_hand_index_finger_mcp_x,right_hand_index_finger_mcp_y,right_hand_index_finger_mcp_z,right_hand_index_finger_pip_x,right_hand_index_finger_pip_y,right_hand_index_finger_pip_z,right_hand_index_finger_dip_x,right_hand_index_finger_dip_y,right_hand_index_finger_dip_z,right_hand_index_finger_tip_x,right_hand_index_finger_tip_y,right_hand_index_finger_tip_z,right_hand_middle_finger_mcp_x,right_hand_middle_finger_mcp_y,right_hand_middle_finger_mcp_z,right_hand_middle_finger_pip_x,right_hand_middle_finger_pip_y,right_hand_middle_finger_pip_z,right_hand_middle_finger_dip_x,right_hand_middle_finger_dip_y,right_hand_middle_finger_dip_z,right_hand_middle_finger_tip_x,right_hand_middle_finger_tip_y,right_hand_middle_finger_tip_z,right_hand_ring_finger_mcp_x,right_hand_ring_finger_mcp_y,right_hand_ring_finger_mcp_z,right_hand_ring_finger_pip_x,right_hand_ring_finger_pip_y,right_hand_ring_finger_pip_z,right_hand_ring_finger_dip_x,right_hand_ring_finger_dip_y,right_hand_ring_finger_dip_z,right_hand_ring_finger_tip_x,right_hand_ring_finger_tip_y,right_hand_ring_finger_tip_z,right_hand_pinky_mcp_x,right_hand_pinky_mcp_y,right_hand_pinky_mcp_z,right_hand_pinky_pip_x,right_hand_pinky_pip_y,right_hand_pinky_pip_z,right_hand_pinky_dip_x,right_hand_pinky_dip_y,right_hand_pinky_dip_z,right_hand_pinky_tip_x,right_hand_pinky_tip_y,right_hand_pinky_tip_z
,,,-276.3403187523291,-10.92177111009249,1237.3330880922965,-255.55020736489723,-32.5789872022299,1210.9951693498092,-237.74549211554609,-43.74396224848364,1186.9646592069744,-222.34992706175507,-51.77422052320671,1170.4262991807436,-289.776661948349,-59.34782034791905,1197.0960770205238,-262.4542518033626,-69.46427780386946,1166.6417812219258,-241.6252539994398,-71.34559642182239,1156.6459445678383,-223.34939199016318,-70.32760994077108,1156.3467915444576,-299.62504667897304,-45.263026369214714,1184.7949311008117,-257.7284443418527,-50.0195054028931,1155.5958916624438,-229.95360961739289,-46.05596696476815,1148.1498913485093,-209.40992157706165,-40.70680444002667,1147.5664026778193,-302.85043366534626,-25.88167557432903,1175.2168946588408,-259.7589710065915,-26.8606552161164,1157.2124952558124,-232.73395183270716,-22.685626236724318,1156.7057309220356,-213.0994217728961,-17.59204306177122,1160.3598456497507,-301.3821362830981,-4.881650117854443,1168.9884874320674,-267.45060520570894,-6.450696858947019,1159.6628346700977,-247.14990947359223,-5.310982478916483,1162.2419057364905,-231.72867403989062,-2.641808058534573,1167.3837547697913
,,,-284.37894587400086,-14.04317679977919,1242.414055658766,-266.4148328212166,-36.92840909813236,1224.762010256878,-249.77461515150713,-49.77735220513338,1204.1712464917596,-234.1081837103362,-59.27269730702109,1193.1170641106723,-298.8222342772366,-62.10259390555894,1208.5218899331298,-270.2505448783472,-74.00808322796523,1184.1261569325488,-248.32590821696812,-77.44502566566157,1172.790946851483,-229.73221445637176,-77.76149623916386,1172.1756426535599,-306.7772109713369,-47.58521129499916,1194.2771674214086,-263.7992625271285,-56.086607407136015,1173.1454529027221,-235.13057487834953,-54.00698906485073,1171.0462043208754,-214.31515067862276,-49.87665357276029,1174.336707457719,-307.81240929448296,-27.784430091442143,1182.5137296402136,-263.15762699735023,-31.973800500016733,1165.748966836716,-236.67457899788474,-29.46191670062204,1171.5602842636406,-218.0955101694877,-25.338486925535506,1180.49546529063,-303.99618020751893,-6.680456880977195,1172.7193954424877,-269.6325048375207,-11.176075318810357,1169.1189623606301,-250.16767351631944,-11.041487222171398,1176.7419386374168,-235.5312713349116,-8.87247776930694,1185.3410843462843
,,,-297.5176347300205,-19.70659783018621,1240.6380662417023,-279.4405294337639,-44.32270570997737,1229.171232661097,-260.39064604473987,-57.56101123018728,1214.8299328577705,-243.8853315406517,-66.95437091399866,1206.985498967595,-308.04784920378125,-64.33642553549112,1208.8967844592635,-277.39435321131634,-77.41971298096885,1193.1868129924776,-254.70894334856143,-80.51768683910765,1185.9785736930357,-236.06952349079523,-81.00727340975126,1184.3961743504362,-313.38410769792904,-48.26387701342797,1199.137470515746,-269.57036565037276,-57.82803991499394,1193.614619848817,-240.69312256927435,-56.846717845775146,1196.0024582939468,-219.65672094115493,-53.77094514058749,1200.1943701454582,-312.1329621200606,-28.065150546496053,1190.9329172560751,-266.9370115688701,-33.37004823075129,1180.9186677586144,-241.09526455709545,-31.744685117903863,1188.525924889864,-223.06679317612685,-28.944082881713037,1197.6459125904762,-306.7079902103045,-7.206043508637627,1183.7292383986985,-272.06046755786144,-12.53327376201975,1182.050303058388,-253.44818548128885,-13.322853577722425,1188.5280998565706,-239.61768417324134,-12.444105343282008,1194.54921182843
,,,-311.54320447918366,-21.749933174523015,1258.3259693633177,-293.32203284121704,-47.27698146990338,1251.5607010031617,-271.19196438953065,-59.97124977676246,1238.352507320359,-253.30684246093966,-67.90143438891957,1229.256505164026,-317.75797154571944,-62.81182539074994,1219.0923309350512,-285.7169647826329,-76.59836219113059,1204.3190952394527,-262.9288839212061,-80.45605800497793,1198.7781123624798,-244.25587280468454,-82.0068751145574,1195.866170753577,-320.40431089104294,-45.140996574244845,1208.8705434844965,-276.23881563051907,-55.896658367507406,1204.0862470468396,-247.43068006919938,-56.47100476668558,1208.2551105585403,-225.96792122587715,-54.74067471011808,1211.514590538609,-317.02646964531573,-24.693285145033126,1201.0690769613864,-271.57683712438427,-31.08060341300475,1193.9843827079403,-246.01640328364468,-31.129917141816986,1201.9821030415653,-227.87572747339354,-30.17370061406005,1209.110794390101,-310.18985284540986,-4.278979146628262,1195.9004020099803,-275.49544019227517,-10.061898080001665,1194.8833909630748,-257.40349244441086,-12.133278325669382,1201.5542732299627,-243.83854660481745,-12.761836002146119,1206.7594848582037
,,,-324.1189560910417,-18.44047649487874,1277.7591919767756,-306.6568248173438,-45.45599240900022,1274.0451466440768,-283.3415990284896,-58.73320785182884,1263.327778993802,-264.9115834379203,-66.20712417436691,1251.327431144904,-326.08294473891834,-58.57286010367621,1230.6662837195436,-293.2866306337768,-74.44833702429528,1216.4852366915666,-270.50188713581804,-78.84541962423395,1215.402708347055,-251.84109637058805,-80.82326208839152,1213.844876586836,-326.92942388124095,-40.280908070852945,1220.0713804345169,-282.7694459182994,-53.25138952366904,1215.2734113356287,-254.03248592979912,-54.818131790652,1221.6470368101623,-232.63696193571553,-53.8669518834337,1227.0048851735837,-321.9228772535658,-19.940086297609675,1212.6554110217544,-276.9976697674284,-28.680184577331943,1207.535987437159,-251.21473476310894,-29.91248902707438,1215.4858240380668,-233.09239310949744,-30.185613745029144,1222.449700868998,-313.8849003950837,0.08352994148272375,1208.3341822099344,-279.6718936384315,-7.208149230204499,1210.1112367448552,-262.1682077707603,-10.027041881751849,1215.71173419239,-249.41680437575272,-11.568804140556804,1217.9735524059438
,,,-334.1494545028162,-15.203075683474367,1296.729185612323,-317.47150698775033,-44.699917596519356,1301.9563059334796,-293.8517306042295,-59.859326125312336,1294.1946396992457,-274.61729613579143,-68.67874970221388,1287.3319113345738,-333.7948200659372,-54.83560400455021,1243.3294312612147,-299.6008382865504,-72.38680930838476,1227.1940152219322,-276.49599815185456,-77.18841458990961,1225.843996915933,-257.85722608820294,-79.4618027974893,1223.622898598568,-333.6622890716603,-36.104644696274626,1230.8421535802263,-287.75631578196703,-51.88274002071236,1222.5266675043995,-258.6663772906394,-54.0000024617273,1228.9949977606443,-237.70160535050488,-52.87683062749655,1233.416436911216,-327.15251885470445,-15.591757331487221,1221.9836939886436,-281.58172751757036,-27.6979830697387,1217.0098395256543,-255.72131760684263,-29.425255371943912,1226.805628823563,-238.368399512771,-29.736197786144288,1233.605521534249,-317.69907564951876,4.294960949497032,1214.9128218581798,-283.10807159786873,-5.334353953391355,1222.6425344838303,-266.16736441778403,-8.851813526594304,1230.0432792880647,-254.60812917431542,-10.800600640764511,1230.163662543847
,,,-340.7736241512621,-13.652732447370479,1287.6585152206792,-325.1467985772491,-43.90590017880981,1303.6307540040145,-302.26521602377704,-60.25845522043057,1308.32980946833,-282.95793762239407,-70.11633796316153,1305.4721531988025,-339.9504667651187,-51.86180301638825,1242.9193164529986,-305.5449229705798,-70.33944473660048,1227.2372852804215,-282.3273178783635,-75.40113324464491,1224.7226474690492,-263.9227353886628,-77.79817204369415,1220.9334791566703,-339.37113990466526,-32.467304729756705,1234.3483488787238,-292.89446558561724,-49.07440287932083,1222.4548700023013,-264.16739161526374,-51.92622623001254,1225.077266004855,-243.99164018783898,-51.180310782853255,1228.0746359083737,-332.25113667238855,-11.910254166926864,1227.6637334696284,-286.6397493252136,-25.365770809615007,1221.5184884246707,-261.01439960486226,-27.761192077028433,1229.3737438326225,-244.26640842310212,-28.39321910219554,1235.0944169589745,-322.22755110941546,7.597346336054073,1221.2680171775373,-287.83963819239557,-3.2740986089160593,1227.8320719587014,-271.241642604414,-7.455205358093332,1233.6587634342081,-260.1850687894556,-9.730063380827142,1232.7505168175855
,,,-346.37504199311894,-11.270113812485977,1304.3183481571077,-330.85252106129053,-40.22043940723355,1311.093017477698,-308.4017965908872,-55.8464239912352,1311.0296770095201,-289.84372874433535,-65.51468218698069,1303.761859196677,-347.34213271413296,-47.52011905666973,1245.5585412412497,-312.5021182603816,-64.99686785079612,1223.8790755137643,-288.80989278471725,-70.99954901327973,1217.660984749633,-269.8968281017969,-73.89995474800253,1213.0989878310038,-346.1753090558091,-27.285583342228104,1233.9986979136863,-299.63500132741956,-44.11489736126269,1216.7125294858238,-271.74866729110585,-48.174057925000085,1216.5036384023106,-252.31825981937823,-48.258098680407265,1218.448906032428,-338.599797837938,-6.630615382680481,1224.4108597847949,-292.60249559199247,-20.060055123957834,1219.9955084696383,-267.8745068763743,-23.908685464174944,1224.958804034526,-251.84498663095553,-25.38869190137796,1229.1615822886088,-328.18304248412335,12.425452273044417,1217.6576904112376,-293.6945498453476,1.3485328464271493,1219.309611215283,-276.9357103324398,-4.055077667995803,1223.6117132326235,-265.4693193244718,-6.936999071066275,1224.9489065782568
,,,-353.0947321111078,-5.566550216804934,1337.431809372476,-336.7658834366264,-33.64103072721867,1318.6524085608623,-313.62026896279747,-47.105923319327616,1297.3881824098953,-295.80682489110444,-54.240275483333846,1278.3103182626144,-355.8154316254985,-41.35401134445931,1256.579166601146,-321.160443389674,-57.75730467839649,1226.6821307895443,-297.3049134783588,-64.00353718923027,1216.406129699173,-277.9683428028854,-66.83428058355615,1209.9110700907236,-354.71193557195926,-20.730323499224088,1243.2725748047633,-308.84256858013475,-37.67214455950091,1211.0385770682853,-281.753585731098,-42.08067885565071,1211.7339746156854,-262.7206450286276,-42.29696401954925,1213.302241613827,-346.93613744566187,-0.26339025591315823,1232.2471130602112,-299.79105957044334,-13.628526791288296,1216.2088123273131,-275.57289323203815,-18.077108831750152,1221.107348421848,-260.0780773258779,-19.85655210906701,1224.8111345325187,-336.1588728966914,18.480302143622794,1225.3797598148215,-301.06477283784136,7.620878116582998,1215.5840086669714,-284.7714626370463,2.3360264216282745,1222.9922915299496,-273.7971509359887,-0.6001960381123801,1229.2080419800902
,,,-356.08111793721724,1.7564697828247946,1313.0309634433356,-339.52799985893125,-26.919735404926577,1301.192992344057,-317.047489434372,-40.743836264858274,1287.8211095369236,-299.7430729126732,-48.2919664493393,1276.8972770392968,-364.7492585337566,-35.421497193905246,1261.8919554139768,-330.83071352332615,-51.50219644004774,1232.4737177005134,-307.4586585289135,-56.684517964333466,1221.803707716655,-288.05345121402155,-59.27121412054397,1212.9964928270197,-364.80639196985715,-15.35916758901081,1251.3914319453306,-319.0936237374398,-31.502022922752943,1219.64063451812,-292.01144635696414,-34.82117934334764,1222.9542201389409,-272.91073355495996,-34.61787190644101,1227.2168356094671,-357.5614775490153,5.028509880952173,1241.145225349018,-310.636863232554,-7.727949804025357,1219.2847377753892,-286.11508265608825,-10.880270204184036,1226.135540869449,-270.15344810630734,-11.87317537024636,1232.0397178744934,-347.048820839128,24.069073946903753,1233.3597003387674,-312.3941447717241,13.99217733545899,1225.684700047781,-295.96033403800783,9.370678296621692,1235.2351344157264,-284.8048268945201,6.662168579042417,1241.6765968165498
,,,-356.26460978064426,9.535018292099355,1275.2251229244898,-340.9241605039704,-18.506621781573575,1274.0551566241147,-321.2820746937977,-33.31389128085635,1273.250709373869,-305.70234725306227,-42.251659786877674,1271.595158335099,-373.6126373470009,-29.355379376355465,1262.3140062322723,-342.1430961229233,-44.90286433892258,1233.30236187952,-319.99202477264816,-49.733296594201136,1225.3730143389994,-301.15563980362106,-52.48078497978277,1218.596639232034,-375.80656844587685,-10.341932516638575,1255.140507781172,-331.32730367404594,-24.452253215604202,1225.7215944430227,-304.2679158440969,-26.86475731878609,1229.868032704648,-285.02336726922,-26.5316654675442,1238.0936043608162,-370.01996625185836,9.947624142571376,1244.4719162464207,-323.8834854096584,-0.8879549788634473,1218.9676774193567,-298.6842604158942,-3.475955970533124,1224.3718087229915,-281.62699876593354,-4.28007290407484,1231.5651273595877,-360.4502009788876,29.27417613757512,1235.1545351897998,-326.8470446999764,20.799847436098705,1228.2788595824695,-309.4926903183166,16.488908196379192,1237.6358533809462,-296.8630304706902,13.889705350526762,1244.7173100736773
,,,-366.5530746182227,13.880862955470533,1295.0167973913635,-348.61561325994967,-13.715735591732734,1285.4707741029117,-328.2644734996136,-28.299249668146174,1273.966482934928,-312.3932302184016,-37.24453821307756,1266.8865276622648,-383.6630849315902,-24.810661690278614,1271.5722219500335,-352.10777754646676,-38.48300548773477,1229.8400277931723,-330.97407140848713,-42.390281305864434,1220.567676988197,-313.3600638820469,-44.6781030291675,1217.3205797178864,-386.8215762407375,-6.120504630566986,1259.8483123535648,-342.60705706388524,-17.271225923421312,1227.503829160515,-315.6591572786941,-18.77788544936031,1234.1977045592128,-296.1011290969584,-18.187408260770294,1244.599816646584,-382.49220961317366,14.517722043940868,1247.0413410411313,-338.47425453630876,6.352296090803079,1224.365522712719,-312.5896912949271,4.405627215467906,1227.9426712026493,-294.4817980869618,4.0019225223933415,1234.059867142049,-374.7579887028504,34.330502801920545,1239.9624725614942,-341.5746106528053,27.501010603862472,1231.2500834570358,-323.0866946062754,23.501581884786567,1236.8204153775455,-309.5059173343483,21.40292951529227,1242.7848543840673
,,,-377.0110009402401,16.059846047231275,1347.5301348105074,-358.4681682629477,-10.571802719962168,1319.7468777202753,-337.53949477857554,-23.041567323425713,1280.8118824366168,-322.5266964684241,-29.586962935403193,1261.8040769497368,-392.49301272973963,-19.109194101095863,1286.0681351220994,-364.04696436393965,-30.75779938123466,1240.2073359841343,-342.9427157012643,-34.42902771019812,1225.571033396033,-325.3818321437993,-35.80982422263283,1219.4603607575182,-396.38803719715634,-0.19024529706837506,1270.5705235410628,-355.64839221620537,-9.708470666372612,1230.113541310474,-328.0429019147424,-10.550582552816245,1234.6929138176406,-307.8773487127769,-8.898593840686846,1240.2294393251477,-393.3852415698027,20.43688145044337,1258.781420214795,-351.69625778284694,13.930455080576312,1231.963903305042,-325.1615816628092,12.136088851223919,1234.1557587141983,-306.7853798295057,12.355983835552426,1238.4129354101315,-386.7600037695529,39.631319272526966,1254.1557749315393,-353.9053717945959,34.43585167528309,1238.1582952229146,-335.1007290502803,31.261453528361713,1243.9831919904996,-321.6313373029539,29.81457716673947,1251.6215652262713
,,,-381.4993420420102,20.363065281385424,1349.310396642771,-365.01270735812057,-5.013558268060391,1330.286271686525,-345.36527552668224,-15.121290887252682,1297.429494569887,-333.30805044816145,-17.292946873439174,1283.7587361272278,-398.48075784140167,-12.90720991318658,1277.8284962481448,-374.9389889981658,-23.75730345149409,1246.0161053444158,-354.23813679263105,-26.694156436300577,1231.7325353195565,-337.0529677848836,-27.368941252797597,1224.342143086551,-402.45172653894974,5.905031162716385,1262.0408624469806,-367.4480665087649,-2.7397638989952537,1230.7536607539942,-339.384579303209,-2.7098443333941242,1234.0652532093638,-319.68348005319365,-0.2758494694812784,1241.9489601639573,-400.2636509291963,25.92921717124122,1253.0039928768806,-362.84397773661794,20.117303079083754,1226.4923579624356,-336.5698983911002,18.998096892525087,1231.8650490611517,-319.12054629972147,20.036400944324495,1244.108711235186,-394.2384073161286,44.104284532949855,1250.9537101457213,-364.16634139230143,39.710002995999034,1230.7565938065372,-345.44930298908673,37.171560658960324,1235.7974499968832,-332.67915492655516,36.27317348286174,1247.845692475395
,,,-381.6108411450832,27.711131189374647,1325.0723196780223,-371.15631013278414,3.0731715239906325,1326.7431498219364,-355.58907123750555,-7.004646285347553,1314.406633063014,-346.683839636995,-6.421877590157742,1308.4616307153792,-402.756048610122,-7.2627614511789576,1258.3556609124205,-385.489809944845,-18.675082447688776,1244.9245104847123,-365.3458217381529,-21.9769573617935,1235.1510364842131,-348.85303540752915,-22.59094497039021,1231.0681275263298,-406.43619308382426,10.454022274756177,1241.0064306658842,-378.68376828691373,1.334362455865375,1227.3858288982997,-350.0979154433039,1.779425302918972,1228.4705072798606,-331.4426936888274,4.531178370985447,1240.7916921163892,-404.2019309064121,29.437143001601328,1229.6764404794023,-372.3252395756821,23.2692917906963,1211.7641488593526,-346.9959359807264,22.035853830031474,1221.66494881013,-331.16387855526403,23.295394453750635,1243.0868103397954,-397.9938919905727,46.64951047061268,1224.9255247785509,-372.97771870909946,41.96720012313551,1208.9884418159158,-355.0619988440807,39.395351110839115,1215.9741172475142,-343.36033886165876,38.684633386723135,1234.5825432808165
,,,-390.161907797462,32.18339011877093,1318.9710782784036,-382.975134836749,6.719306062043422,1328.2861548626818,-369.49433646867374,-4.458806615495307,1324.1235406447604,-361.8918576081734,-3.1431344705873068,1320.3096387728665,-408.6093043196213,-4.913530608475471,1244.436966464321,-397.07627750590007,-16.026373603496218,1241.494016345453,-378.77182407432065,-20.027294915993274,1235.2892563454875,-364.6196261512331,-21.673917584205533,1239.199053172203,-410.8794402482795,11.902331670218818,1222.1553942890662,-387.27595898072974,2.213005663949105,1221.5933382039666,-359.6009859698839,2.938022282804396,1224.4930462842494,-343.2813201002291,5.514822595106525,1244.65784819909,-408.1565460639644,29.95739934564627,1207.1229616098808,-379.5699708679415,22.762917839931703,1196.8577603566644,-356.1793780679345,21.384623804511065,1212.217462804343,-343.5262433819187,22.538253865063204,1245.3160090493495,-402.5862361644434,46.91540363812189,1201.448609175185,-380.3991601390636,40.98777079089831,1189.64035953412,-364.5218865866091,38.16483418103509,1201.70567931074,-356.2948446522007,37.661065262379324,1232.7561995143687
,,,-397.6583328711831,33.264713147934316,1305.0585467212234,-392.7041910328914,8.275723532607266,1318.1253480558703,-381.9154091261221,-3.893657308862047,1316.9304352873671,-376.00697692059356,-4.505268887536645,1315.0068606175646,-413.6750764988166,-3.6679088186530056,1228.3677942795189,-409.37785285580287,-13.871917610327298,1241.7452671255492,-395.46211293941167,-19.02008811179749,1248.614573382487,-384.8608850183645,-21.597727978321547,1264.3687132306698,-415.17731432900194,12.171001250937119,1203.9465920763269,-394.76205190990754,2.3514548031391795,1210.9820252233387,-368.93027270399466,2.816118027494653,1215.6159652758847,-354.92623006151706,4.99821854263035,1239.2497497895783,-412.79918049712853,29.298802737930956,1189.510774126114,-385.1672401961469,22.113095393816096,1182.3583854754008,-364.3591621707604,20.42436470117059,1201.3145487305812,-354.7815915090821,21.323904396770637,1239.963242881522,-408.6412993804918,45.85517620784853,1186.4435175737171,-386.8416879144033,39.99192694220676,1180.2333702447318,-372.4125876225351,37.21191090712087,1195.9192819509403,-366.51311526254864,36.72521662016765,1232.0889998599737
