left_hand_wrist_x,left_hand_wrist_y,left_hand_wrist_z,left_hand_thumb_cmc_x,left_hand_thumb_cmc_y,left_hand_thumb_cmc_z,left_hand_thumb_mcp_x,left_hand_thumb_mcp_y,left_hand_thumb_mcp_z,left_hand_thumb_ip_x,left_hand_thumb_ip_y,left_hand_thumb_ip_z,left_hand_thumb_tip_x,left_hand_thumb_tip_y,left_hand_thumb_tip_z,left_hand_index_finger_mcp_x,left_hand_index_finger_mcp_y,left_hand_index_finger_mcp_z,left_hand_index_finger_pip_x,left_hand_index_finger_pip_y,left_hand_index_finger_pip_z,left_hand_index_finger_dip_x,left_hand_index_finger_dip_y,left_hand_index_finger_dip_z,left_hand_index_finger_tip_x,left_hand_index_finger_tip_y,left_hand_index_finger_tip_z,left_hand_middle_finger_mcp_x,left_hand_middle_finger_mcp_y,left_hand_middle_finger_mcp_z,left_hand_middle_finger_pip_x,left_hand_middle_finger_pip_y,left_hand_middle_finger_pip_z,left_hand_middle_finger_dip_x,left_hand_middle_finger_dip_y,left_hand_middle_finger_dip_z,left_hand_middle_finger_tip_x,left_hand_middle_finger_tip_y,left_hand_middle_finger_tip_z,left_hand_ring_finger_mcp_x,left_hand_ring_finger_mcp_y,left_hand_ring_finger_mcp_z,left_hand_ring_finger_pip_x,left_hand_ring_finger_pip_y,left_hand_ring_finger_pip_z,left_hand_ring_finger_dip_x,left_hand_ring_finger_dip_y,left_hand_ring_finger_dip_z,left_hand_ring_finger_tip_x,left_hand_ring_finger_tip_y,left_hand_ring_finger_tip_z,left_hand_pinky_mcp_x,left_hand_pinky_mcp_y,left_hand_pinky_mcp_z,left_hand_pinky_pip_x,left_hand_pinky_pip_y,left_hand_pinky_pip_z,left_hand_pinky_dip_x,left_hand_pinky_dip_y,left_hand_pinky_dip_z,left_hand_pinky_tip_x,left_hand_pinky_tip_y,left_hand_pinky_tip_z
69.9073501517088,-281.80073472332896,2653.0485319422774,33.21327294776162,-314.0295985775314,2657.497470108454,0.3491330122491137,-346.7183966191396,2653.636456047539,-24.786847340729107,-363.69005593380854,2638.6179716487354,-42.74529699263956,-370.2089792597332,2617.8359335322684,12.530607493371015,-373.2914699387912,2625.9033294278133,-7.837606525307416,-409.712706945718,2610.4030937433813,-19.43035438102909,-430.98603471364163,2600.9045691727642,-29.08795076647664,-447.95254317906506,2594.4775666097794,22.225405123392292,-358.8701947278644,2604.1886775306866,-11.651835818231106,-381.97931249044507,2573.0832747195327,-34.801073328689576,-397.11094629293024,2560.8790873846574,-54.33386382591502,-406.48829389363857,2554.709758124731,27.96782826553373,-335.92426099043763,2586.0752219295614,-24.62098508966072,-331.33939042209016,2577.768499408802,-55.96173660835328,-318.50300099636286,2578.7980712729886,-77.51214694803845,-307.8437350309407,2577.194158771663,31.222864463467236,-308.4104126808233,2574.4966794819475,-12.489789276860641,-303.84886677385924,2576.290392040326,-35.22817481817125,-297.0269120723213,2579.422863036957,-51.881761120061924,-289.02768876399017,2577.4274679517534
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.62317768587818,-184.12324055846315,2587.620495000269,15.15460790815781,-204.3620473260202,2533.8290079154117,-22.391478117546388,-206.3964090104415,2485.1446454824636,-50.5959359336755,-197.28343755468,2446.088517776852,-62.73487543752486,-191.54181781482978,2425.2777386615885,23.028048092492174,-203.94116526122127,2462.3711622733836,12.686693817135868,-194.4265384367713,2417.0254715018636,3.277954576341594,-186.14222384304807,2388.7145663113915,-8.005469338693626,-178.17410878663813,2362.8994507481,40.86505332576763,-182.54921920286634,2466.585653347272,16.32944376802549,-155.192380324132,2412.3131956247166,1.2360057278212622,-139.7281637480248,2386.274626592251,-13.337558367609201,-128.9796545110501,2365.5443627774207,48.66484837992633,-163.13984630264116,2476.0051019540597,19.200890711857042,-136.14596569142725,2425.5012817966535,-2.336133586299856,-125.25072377931615,2396.213384138334,-20.15788363205394,-117.51776756744202,2375.609281272549,47.15214973723799,-145.51222184431072,2488.7993244334934,18.164402624503694,-133.4751910793291,2455.2406617752217,-1.8842544223202566,-135.3375518468064,2445.863251018078,-18.64275847747462,-137.66405301550708,2443.5832671084318
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.7242239890977,-310.4897800769793,2581.889698158119,67.28284340712631,-359.37083924607714,2592.8087593305654,45.22678982214485,-404.4600856130685,2589.9634220135167,30.78141895016918,-438.3307627395935,2588.1554931346272,28.534171553780673,-466.03026907952517,2596.494779755953,48.94631757526366,-415.4691964710622,2555.826203951667,14.575825365974504,-448.2714116557785,2519.79976431297,-6.452652139177153,-459.7756973300388,2502.1020217115965,-21.744491388376584,-468.57713588098744,2489.0256773943543,52.06096440205052,-398.2965794317679,2536.6100406075575,18.07718836108585,-426.28147005728135,2501.6856268279325,-2.469108457909303,-440.5014071988559,2488.3457113131603,-17.236584670112112,-452.39452868389895,2479.203890456067,52.46683665782183,-373.2250609514127,2518.5814833086856,9.765035482770244,-387.16743965109873,2485.5492159609767,-10.761295763425819,-388.41882207774074,2493.022220824059,-23.034080783440004,-387.93172378950703,2503.851124291266,51.137752298397,-343.6871618877245,2502.2390665231674,9.94587146862035,-350.4558370133596,2471.528663081818,-10.633311990809705,-351.17092469887547,2477.2549314267603,-23.829187977112387,-349.42129856841655,2488.9888957543776
73.3818114128345,-298.66911628351363,2551.6650598204583,37.517396437009836,-341.07674613341345,2559.2002538859597,21.65866566117853,-388.946639061839,2563.727087437863,14.467454190357724,-425.31931914332125,2567.769606012324,12.140837680566083,-454.6669707087186,2579.0372097135996,53.839777082634036,-404.32051587029076,2540.6437657582255,35.548809828517044,-444.5663284464168,2521.4465368506358,22.594412883614673,-465.6495472453562,2509.842387255975,11.23496864479252,-482.9246929976199,2500.6671130979016,60.24791608387696,-390.55658531065507,2520.0608640373366,26.314799137827883,-422.49316259322654,2484.152997907637,1.2953936170404785,-440.5737341688328,2464.406970913574,-21.063578095079524,-454.4865850674386,2449.234128168757,59.08347345101776,-367.49949137299274,2499.138024863946,13.540133343860308,-386.13397465638184,2465.154067147307,-20.501165805116543,-388.7278570075236,2459.2381148380773,-46.944007341309856,-388.0590962620308,2457.2475898308803,51.90462376996333,-338.8941344619829,2479.298499343328,14.68024611921618,-348.0273393234085,2454.59101564911,-9.011165490364426,-347.8251658529089,2457.3309054215492,-27.758533215426024,-343.8006442145509,2463.182067971866
72.3522030330078,-281.5281997142,2530.240626885447,36.379254803166,-315.38291673263626,2535.065408749517,13.059719605050354,-353.4141458848367,2535.3214545382534,-6.167263138500652,-379.0585316230717,2536.5575760268193,-22.013343375971953,-396.6492957916761,2540.983722216493,33.03128169767849,-382.7290678137684,2497.4127261744156,17.915532532747275,-421.84194670867123,2474.093283454129,5.8054750782423055,-445.4961733386904,2460.9843565591996,-4.297820982512581,-464.5248058848137,2453.8337270903776,42.32085547719178,-370.65077970262627,2480.930033243098,16.816218728483456,-406.73762626103684,2448.3154846427205,-2.0483454214961077,-430.1103956869397,2434.7638949869165,-19.95093198773907,-447.48465555505305,2425.0225817503338,44.88297987183369,-348.8797238366102,2466.607685871875,-1.085306562849029,-367.0384130610814,2423.7361834346743,-32.86043816271708,-373.57607911379415,2408.293263409683,-55.91125907487128,-377.40558679918666,2401.554246675642,41.13872317239972,-319.44064159269743,2455.898304297247,-0.10360592048036178,-323.7725702760578,2421.044183376176,-22.8095257904036,-323.7819263933067,2410.9249028486893,-39.84812011441594,-321.32469897480706,2407.015063529547
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.41370600857184,-253.7561276890211,2422.691793585221,10.048808176640224,-280.879419262975,2401.5439562017946,-26.21104286365609,-311.0326847961233,2379.8555415867754,-48.31819765660824,-331.6381474986658,2370.018466178031,-62.561171508886595,-349.30233852281646,2369.21562593576,9.053639247936852,-308.1203410077256,2314.8563364175952,4.963286411968323,-324.889860903596,2268.004782116664,3.738415756398014,-335.1068308380935,2240.7271971788177,2.5306555797952845,-346.84164220109864,2217.4130300959437,19.611322007149987,-284.6072933544939,2301.887510027548,7.497186856027822,-288.3365389933792,2237.7912504319556,1.0178490833348781,-289.2844992169092,2200.3519745452545,-3.5873266446446417,-290.9291044066369,2171.18121447473,28.995210305457913,-261.03393055939733,2305.0313971519477,14.610289806079177,-256.95090248101263,2249.6295545793682,5.516412656964172,-255.28679686699928,2218.32376331285,-2.713150181415022,-256.4163643031774,2193.4033823489726,34.58943354525924,-236.51874154785293,2318.361248345355,18.870210586713597,-216.67575370941714,2286.504494421856,2.0120692613274995,-202.93575585014923,2274.6640628237033,-16.204746274475614,-194.07546660984335,2264.7343676047676
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.80339078291723,-318.7744153889614,2418.154772658366,80.86091403074046,-353.28107757397567,2385.210130475358,66.63560011197154,-387.52581122967416,2360.8110142588494,58.30205940460334,-414.54648369692336,2347.7244799081227,52.35469038228375,-438.2258825190476,2349.1679685710774,122.39235951964581,-396.5990457611807,2319.457836682362,137.17531602005636,-423.24732620651264,2289.215922028843,144.7676934455034,-435.5932747981249,2268.605525336606,151.7668283645912,-444.9169232236058,2250.9647682811014,138.9891361382699,-384.1714611353554,2311.535709908271,151.86076284536634,-405.7535613230988,2275.1661564731453,158.434383621959,-416.4906175497216,2247.69093934764,164.38205137779394,-422.5042254302164,2223.3356748810183,146.77046996697365,-368.7074542422812,2308.990459738808,156.24593643509957,-383.363322328013,2270.1153743853183,159.47043129473184,-391.56607393133703,2242.5840758144145,160.98569595553678,-396.50122582709116,2218.646743556306,148.4657410658967,-351.61183543618097,2312.3097315429495,155.62104774309498,-359.54400518266664,2279.8645981483965,157.87226494046314,-363.7326502244711,2257.91003154643,157.65736430297358,-365.68883301986455,2237.5996347019586
121.10214392407053,-321.7485881360673,2407.6743780009865,82.54104393877067,-355.8410351909042,2383.6707734568736,67.86965227225038,-390.67896716032124,2364.2461381269036,59.55956003405104,-417.15946632554244,2351.837678421513,52.43637047856202,-439.4702554497336,2350.0748633658354,119.22085356164976,-404.8123465600523,2317.57341518107,134.12934258330347,-432.99078194277985,2293.014818062765,142.89859292462117,-447.7017850012979,2276.3079930197323,150.74394886256556,-458.289226495461,2261.0682526663013,137.86016087814403,-392.5195257389113,2308.127951611774,150.9259940105141,-414.9909397556893,2274.496884142824,158.7461828692418,-426.5122817095299,2252.8024205282204,164.58352473908747,-433.95531145739426,2233.1924243440476,147.35065784316077,-377.2562824202114,2302.5767726522954,157.09214845496044,-394.7910327758132,2265.0262823999456,161.1753732989739,-405.13057840456145,2240.5713130515232,163.35632967749748,-411.9608082838803,2218.8070459476103,149.50198271427234,-360.25359328843376,2301.070540912794,155.41016972955916,-371.67732472527274,2267.697995617976,157.85916437698836,-379.37468759161914,2247.051845957666,158.18018249299124,-384.6278517530869,2227.553143095754
125.12423526941468,-323.8277042867477,2397.3975826116593,99.25755384855508,-359.7968541105308,2388.416997416372,83.2437302332357,-396.3326102637244,2374.287107336584,68.75524142788925,-420.95125654100286,2360.6936767377088,58.039489307790774,-442.6339121187825,2361.9648505520126,125.13950164015411,-419.1620650188519,2332.0926939481546,137.76392242552228,-444.16400195783575,2303.0356816173994,144.5611108334573,-456.7571510345223,2280.0798186882016,149.69669439844557,-466.8077569634514,2260.87125465172,139.7027837146434,-404.26213304121484,2319.3881124122768,161.42164002099054,-431.6603780634249,2292.7524614670297,171.24300690401165,-446.7081871264391,2270.954186862473,178.48916555694314,-459.2936810915471,2251.8329867471653,149.49705756848573,-383.39872501601303,2311.61991660816,171.7361969820802,-403.93058720966553,2284.0444309998556,181.42204147562464,-415.5025602352267,2263.4782332692444,187.1836782606748,-425.24244081153665,2246.203012910897,153.7833908903661,-356.81852704375837,2307.3431153919796,174.51272989815388,-363.67088600102613,2282.3568807959728,185.10851595616194,-367.8794300203029,2267.1370495655624,192.41673413284067,-371.8838933466682,2254.3250529024285
154.67091041492182,-332.9599218664953,2406.7562920755495,118.34288005364742,-356.18792115463924,2383.6718136550253,91.30438384398674,-387.20768347808365,2360.876831916586,67.91562499869617,-407.9518701952234,2337.143494287197,45.4182339612409,-421.0636844812049,2319.4702262485393,129.6927664555528,-433.9407929096419,2348.4682162692707,125.60673553087393,-466.0385609892332,2326.468755484685,120.81039428789184,-486.2097674188541,2309.18125934568,115.39101068653517,-502.0419976674235,2295.4223655088354,150.3687403265944,-432.2834311242891,2342.251547953189,153.9189583534388,-465.45754492783016,2319.306866865237,154.37567716857077,-487.4135420955107,2302.966147197577,152.6252624218101,-505.9062420239385,2290.679485423917,170.56436210501897,-421.87543330428946,2338.9759518179612,178.93213891633215,-453.19955893393075,2314.756352529888,180.66661014189162,-473.5367297189031,2297.8317593229763,179.86776599869864,-490.8555299095327,2285.9520528168528,188.87721718892337,-402.62928576138165,2336.984026119672,201.9970093936158,-422.78052737109005,2311.9510750321274,208.69245774636147,-436.44901646358096,2297.980586256173,213.12181578920337,-447.9461058085533,2287.904648178574
153.50642311448593,-343.714209486807,2409.2672830006777,114.38013981796504,-367.4003246147527,2402.1148497359945,85.87964534435399,-396.3522706275859,2391.405632327472,62.99649724407175,-414.5341448619478,2377.7238974707193,38.125881541781034,-424.5885218215866,2370.160268612964,120.8883806706919,-448.0903228598124,2365.8745244248526,117.18370111630837,-484.1015352880037,2354.9641401502727,113.39176821175866,-505.54469796102995,2342.6095209285636,110.15895051899328,-523.0371420540074,2332.847554997891,143.15923591752346,-447.5386883870577,2354.6881077670896,146.50299931138036,-485.39298317987834,2336.7544641973086,146.49351689011056,-509.44529567926617,2323.3971206523256,144.9540274341182,-530.2506502980968,2314.5173686237167,163.90251575899646,-437.3087564323756,2345.388935038097,171.6408418748793,-472.67517846708535,2323.388747949571,175.48996598027594,-494.79536051817746,2310.0811174499195,176.80624058829451,-514.0821931841051,2302.2124479934573,182.9927294666988,-418.0202994440937,2337.703577424816,195.4985350880111,-440.44207065410683,2313.701566278648,203.58874834107513,-454.21180617636753,2299.324810937994,209.44007774826952,-466.88571813410067,2289.7376314347694
152.73795651297843,-354.399965338592,2426.4605874452855,116.14951937297982,-376.5894310784314,2423.1597747294563,87.38315561844311,-405.9120312950313,2417.2726703370417,63.49800102044483,-425.9426819036744,2411.483164107349,39.22864104175199,-438.90720655375844,2413.0187158416197,123.2817755629309,-460.7914733082329,2388.407944287807,119.23200525000499,-501.7400858345337,2379.44045184825,116.75443236020266,-525.9051340078516,2368.5407249320556,115.48392339377648,-546.076453359799,2359.771885311703,145.50408115131265,-459.15859251038285,2377.0603641893435,149.67859181260752,-501.7755574871829,2361.789691030509,150.97970789021562,-528.4920235279133,2349.6768845421366,151.6514528134355,-552.2418117839751,2341.7318420119486,165.26495861280355,-447.6410722268998,2367.4348436687937,176.2053514359277,-486.12397774645603,2348.4666912973385,180.9585800066061,-511.25709080828034,2336.4493511138685,183.5827829511972,-532.7079952730068,2328.947848808724,182.94347160206055,-427.2932746621731,2359.319972393491,198.88981978980374,-452.2533421673188,2340.120761963412,208.13084625185414,-468.49270188345514,2330.00377937321,215.0889031336639,-482.61015240032447,2323.3763173100833
144.398278892262,-363.89007692366033,2434.1650154782196,105.81226654508174,-383.02765889104256,2435.388134901029,76.3104248817367,-410.87848467202804,2432.867614588193,53.04435516888281,-429.91221125841,2424.89458163029,26.924896643286473,-440.1505736845944,2420.552605176039,109.4843821341652,-471.9157214017342,2413.2709528825817,105.63471999236597,-515.0906784217168,2402.5479739735583,102.85364755280703,-541.4947581942943,2390.8615420985384,101.15069016755564,-563.527020390211,2380.7452221964836,132.13650071473216,-472.2076685768338,2399.578316234095,137.5439208976386,-519.2863619332801,2390.06837869686,140.42674956796182,-548.775961982162,2380.7845155394166,142.51628914061374,-573.5259371370419,2374.161702075489,152.34452767517317,-461.81037675366,2387.3151817980884,162.77230476677846,-504.24706343226126,2374.360230684192,167.9321339532545,-531.2837775137875,2364.1437628352573,171.0021668582482,-553.1592904085081,2357.454099024976,170.7002024881092,-441.5157912644509,2374.8513638461272,185.00220964326857,-468.4372021911135,2360.1785551722464,193.9412975103408,-484.37374744771955,2352.7722997922,200.64753614315725,-497.2633381214657,2348.405095419628
135.11289457078496,-367.23899367538377,2433.828966795237,97.26363675144555,-382.9858424152482,2440.755431821631,64.04867934315385,-411.4308662874646,2444.4270932780355,37.64308331805076,-432.3787544739919,2442.3433653295006,11.385896915884095,-443.0890538696847,2444.0714741772435,94.29974512571489,-478.4662194212486,2436.209296995324,85.6054743911083,-521.4355322443769,2429.952781248551,75.9755881262789,-544.0076627936181,2417.3343686986177,66.77886724167787,-560.3320928410203,2404.5303803909737,116.9628592706166,-482.28189867932707,2421.8903421077853,119.23889037434563,-530.3675554198669,2418.2770927890674,118.99061249308969,-560.3428117413348,2409.556207068242,118.13495947961808,-583.9816091262531,2401.5675875108313,137.40203335847627,-474.9777726058175,2407.904365108929,148.22661992947923,-519.886141470423,2403.3478959826493,153.7563047813661,-548.9272090837262,2397.6443482733653,156.66887699937035,-571.3444785992135,2391.3444684050733,156.62416295910077,-457.7959049141302,2392.9540556780034,177.07536791370202,-488.3429172441874,2388.6102292308246,191.12427776885312,-506.97652366022334,2387.7254084361593,201.88852434250595,-521.7940440002527,2386.602602947435
129.5426607024215,-375.1124741975846,2452.970017158992,88.07525302993004,-390.93479295991443,2458.0376780186325,51.55798806573347,-419.2882818655356,2461.454904288455,22.656083427268143,-440.24038317080937,2462.112886357499,-4.486854464100983,-448.8773919157021,2471.565881845635,83.01602613545879,-484.4943393354739,2459.1462772494774,71.81325916992772,-529.4624354515881,2456.183519323331,63.8976121627083,-557.7417208281768,2449.8960891452894,57.632296120764735,-580.7477163073355,2443.6842402922794,106.85613347481093,-490.4945451404189,2447.292236459915,103.94944868186705,-539.6610449829244,2445.915239490029,102.08552575835296,-571.4400279792562,2443.0022734808167,100.00953803196909,-597.0246450355368,2439.988959009995,129.57074008877112,-485.62007336097116,2434.436125172976,135.20478935027197,-532.4851442258469,2432.568801313554,137.93666210995806,-563.0483418947668,2431.3080569262274,138.18514031425804,-586.4186077571769,2429.825666857481,151.5565950659961,-470.65858964796837,2419.1466861006093,168.97497892761135,-503.64489351106226,2414.941799271486,181.83977679463428,-524.2349737445815,2415.826337101436,191.1403148341592,-540.1285717949527,2416.3139140170474
127.26423131947207,-376.7426635056296,2474.13109137239,84.15560413017057,-391.8592180884978,2482.7741239560073,44.835423153264856,-416.50752759174026,2483.3216978384885,14.439883016161703,-434.3194898070546,2477.0027975825255,-13.409124434493647,-441.2148083552432,2477.5758061589536,74.19484076397198,-484.91182093174575,2484.8741172682403,60.216803295501194,-530.0750242004232,2496.3328618417863,52.232951383395886,-558.5335114545778,2503.249946331584,46.55841905694438,-582.8603213476147,2508.636422711289,98.08274403452523,-492.0921772560437,2471.29104256663,93.17303776378733,-542.0099726740816,2475.412789457637,91.8630294176014,-573.7713959752734,2475.474653918541,91.22012444319853,-599.9375484608651,2475.6094257661607,121.39567991925689,-488.8229836870676,2456.9870149504136,123.08731755070811,-535.5734820474325,2459.3379913560198,125.35799396484074,-564.7410363158193,2462.3252491134845,126.19251048976271,-587.0593628753496,2463.8583151280654,145.0263275648868,-476.65610702230805,2441.4936874860264,159.59608723528575,-510.89560242228407,2444.19216574268,172.23900997681326,-531.5548624155763,2450.9340362545,181.96195352198083,-548.0364789265957,2456.409811676299
117.20275173915148,-370.8639326454464,2474.6194575843133,73.18383439549747,-386.6958302497504,2485.268252267913,35.8625246362338,-412.5663980446593,2489.3452709853614,6.83788503118363,-430.7568967444675,2486.6882038953986,-17.976398482416258,-438.4983217027287,2494.079086193555,67.77557319118402,-479.4802273619991,2497.9763840173223,54.62974103848334,-525.3651289485264,2510.7493568746568,46.1610941530326,-553.742019166225,2516.7348630714914,39.60850865318652,-577.705845261201,2521.4108845980686,89.63497128489091,-486.55955549950465,2483.182649926408,82.50192049828985,-537.8494144178763,2486.8021595410305,78.98445437146427,-569.6016291551639,2486.428048286363,75.8736550778237,-595.5493611408846,2486.29379200729,110.79220604108481,-483.4112089436452,2467.6516426932967,115.12467665120147,-532.8654572543079,2469.842280245137,118.53783313074585,-564.6622495762173,2471.2264886813405,120.06198666464138,-589.4805730050716,2473.0951841801666,131.93624766664703,-470.8861038929127,2451.190668434867,148.4882961608494,-504.1730890795863,2446.380559436763,160.31310828993756,-524.2787693169967,2442.016295734526,168.91330444072662,-540.4367358181436,2438.7392085462684
113.07659767782376,-359.7088069124133,2461.611397770465,68.91192679136381,-373.8807849667761,2472.2253678326806,30.826618010345864,-398.32076313984646,2477.582808986237,0.2882419274315204,-415.12058272639075,2476.4793035093626,-27.24356523689386,-421.58975732516404,2483.96447146236,61.27745183923234,-466.45577705094496,2483.6757576253563,49.24105247530435,-509.6473923976934,2497.2408428064127,41.795047826695956,-536.0384311332837,2501.675323016642,35.90318950604809,-558.6002328764167,2504.71151868074,84.28585076026368,-474.4044508435611,2469.779763350786,77.25569817797177,-524.0498381783684,2475.6890272787296,72.20087031050551,-553.7497383716402,2473.381434900672,67.5502297495014,-578.0879047419456,2471.0767360075324,107.67576058496148,-471.7926060272009,2455.8423874353407,111.35439637121765,-519.9712868004931,2460.322344152409,112.817967636681,-548.8120790546784,2462.743353547641,112.12976022404305,-571.0970352235265,2463.9374306193304,131.5754867604955,-459.71627602421347,2440.515042584161,149.93882092342278,-492.7474638635939,2436.683773310446,163.52253071496185,-511.6567510357069,2434.561889131914,173.38044994870785,-526.7357361377633,2432.705639008865
102.70085097566835,-343.7519353200653,2428.5773001676293,59.17566027349342,-354.226428978489,2442.4695427490833,23.355504817773117,-380.73941033283745,2456.559922530315,-5.000757593610043,-399.50025942571716,2463.6183029509216,-32.1365099825657,-406.76460513259957,2471.4214433938223,54.446088279157145,-446.93882038072803,2453.169813845691,42.02767300982812,-493.01114148844454,2465.037506291147,34.138366905356996,-520.4301978206197,2472.002838539511,28.28744807918046,-543.4702056681972,2477.553477645605,78.00754441019107,-454.3804731883234,2438.2487206333262,71.09077956054962,-504.87000868657157,2441.4541548994816,65.35535027145563,-534.8454677027423,2440.8229125861567,60.36045517580369,-559.2333102660408,2440.5689141113207,100.76493004029662,-452.1169826561555,2425.503374522396,104.83955564887432,-501.88746799351884,2430.8632245718227,105.89023830428825,-532.2602913823189,2433.171431477192,105.90477473127773,-556.6138899766348,2434.8662238390393,123.08962582976496,-441.5031792579833,2413.831079779702,141.1841507371823,-479.51965115520807,2425.113538462149,154.21357034972323,-504.12814784685156,2435.848094793243,164.49492776514725,-524.7025991112594,2444.951138466841
97.81950797696668,-327.238807990084,2407.724994888796,55.605694045207464,-337.0551272130525,2422.5973668934325,19.27984021607959,-359.5652631861923,2429.4577607060237,-8.563738172053023,-373.4038928624973,2430.4761045015466,-33.896140533213696,-375.1699117376887,2432.5187552361726,49.4309843989332,-425.27349521631805,2409.7437395871075,35.685299205866855,-469.9970712721148,2409.085729387807,27.58972277934864,-495.2701463412773,2409.2777352488997,21.806790671460583,-514.746729726079,2409.6373783365707,73.72521028943271,-429.869792313177,2391.989382336952,69.39987994715968,-478.6963444143556,2384.843720318402,66.65922727151695,-506.7123963751199,2380.6165633153732,65.23158558298876,-527.3676730754335,2378.4549666681824,96.61987022206202,-424.3494061645201,2379.611554687109,101.14777041495488,-468.73204912281415,2371.5295449773103,101.38366700213162,-497.1113782864793,2368.2621095370628,100.71105860222988,-517.7261302142202,2366.546864533411,118.87546669531197,-410.8048277181637,2372.088677880499,137.69393801008638,-440.8509238564184,2365.255127210005,151.57270669316375,-460.6315449581223,2366.2118373170697,162.57698105497647,-475.30203250093035,2368.418158234407
93.60309253847684,-314.8348168161413,2388.4556118060755,54.20510320085334,-328.33490942494444,2396.9981227201924,19.51195482746389,-353.02483035160844,2401.4742813695366,-8.366797228177115,-369.26243061624996,2400.766209083519,-33.75544345355711,-375.0204274604854,2401.0945498286524,49.28241030628577,-415.35012728549015,2386.0976413233952,35.71388290813451,-459.58169570490105,2388.285347012102,28.0998068351637,-486.25444840778346,2389.7276348142873,22.560009316530664,-509.1588599391639,2391.1718405163524,73.22930229385662,-419.6314994622067,2373.02191365549,70.49165006098221,-467.11408184995224,2365.395951008023,68.27870119544107,-495.7750537990709,2359.3360400623906,66.1858238921731,-519.1914565476803,2354.6553424636995,96.19944375318939,-413.4185798183679,2362.886906396304,102.75159952228002,-459.48629709333477,2354.757978149315,103.94717958374774,-489.23373328274886,2350.2473624351205,102.74259476218641,-513.1483845840369,2346.6385691038545,118.23216473411087,-397.79200382410795,2353.910941615411,137.31269523976948,-428.022921843035,2344.3604861918325,150.2668668733247,-448.0179897573585,2337.786632076241,159.49664562066113,-464.631875734525,2331.8502101118784
90.68016390729652,-320.84184465557973,2381.3617610439055,49.92383687499439,-335.72498710006414,2388.4021442674903,14.574762512979012,-359.87350787822254,2390.8426657250975,-12.483706846936489,-376.55877861761945,2386.2875886850784,-36.8644850455458,-383.15273441891935,2382.770282248774,47.098403727735445,-424.65135151650105,2380.8263287095147,34.11837671666533,-467.46118588784276,2383.7432738176594,26.666535196565274,-494.93188106604487,2385.11211570878,21.25355760016905,-517.9778278169438,2385.2906719251355,71.25278519048787,-428.6526395619247,2368.516565424389,70.92166727777364,-474.0015358322399,2363.7332321552176,70.83909048590738,-502.8485734647594,2358.480268614123,70.34099622384957,-525.580950348624,2353.3876459369703,93.74108330425963,-422.1370977308256,2358.926454361877,100.75155889438722,-465.24146857309563,2351.921232865884,103.043415464812,-494.1450240332981,2348.748367244397,103.37387355500466,-516.2893807350622,2346.2810446557387,114.7907206032424,-406.3450048519411,2349.928742551865,133.22403293072227,-434.775331620732,2342.051855611365,145.10396158951738,-453.6195698427409,2336.7334726127797,153.98371718960945,-468.9649510618741,2332.6274535609296
