nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
-52.317662708333955,-281.6603151467247,1270.553683413302,-33.63706294982261,-309.47443074601233,1288.7500731277528,-15.512308651415156,-315.0297676765692,1317.7038133395945,-0.21175240157657657,-315.0224108862698,1323.4746362495694,-72.60595114008802,-310.25022503498997,1289.0989124975429,-83.10504302521278,-311.68869404580204,1303.679554585818,-96.84576530982312,-311.0090722669146,1310.6132499449948,21.65488566665466,-315.6145047349571,1401.1468328361773,-115.28838184995598,-302.7559734594291,1367.4312152018642,-24.629061995606477,-254.67565171242344,1305.3541870356444,-72.83791370963145,-250.80986307733093,1295.3103797344602,123.95940581686548,-89.15445789357896,1393.212265965135,-219.7786771457515,-82.27806489475518,1359.263699455079,180.75309581603415,172.9629417829557,1301.2855974774318,-373.2801943412094,190.78720031048894,1438.7582565121995,98.2398675355881,219.88680909150227,1198.2551179555046,-314.4399793173488,31.46397272912858,1257.4452230040602,62.87957035522607,257.89450172434243,1118.6455882347636,-284.38118317316383,-2.5594363616284697,1208.0881748208185,39.255124124175246,225.29032901242167,1114.5191709487974,-272.321365138881,-43.888157561463046,1204.4344008097664,44.68551397831314,214.34830831729437,1147.0229470021834,-270.6721824798107,-31.23578474078485,1221.011786404154,46.86786871972297,408.58638940636473,1346.165614581699,-168.72094316089664,380.16099631870264,1272.5997865670713,,,,,,,,,,,,,,,,,,,,,,,,
-46.91768558276442,-284.5722255669655,1305.9273006192316,-29.179279645589848,-309.8363168796644,1312.3636183193692,-10.402336554855104,-315.34925404394477,1342.4457100437564,4.618421536180617,-315.17481930968194,1348.1520734772603,-68.10429153969469,-308.9911641301376,1303.7344349728728,-78.12208369670188,-309.84832212640856,1314.896519473381,-91.9214810623985,-308.1815190776502,1316.165725999507,25.842420977001503,-314.7694483660614,1421.8838009540655,-110.51388312535926,-297.47135747025516,1358.9642049985507,-19.643851254039756,-255.3938361367456,1331.2947441033475,-68.20890250680146,-253.00693448909348,1321.4471420975528,127.04436785986942,-86.22930211422036,1409.534908565756,-219.50763398507908,-82.7074378678656,1365.903940160141,194.8009126354188,183.73020265949006,1375.4514925605627,-382.7701286432727,192.13837363634067,1467.919432087512,116.28052943623166,196.19471755678413,1201.4534174899159,-315.3920885926817,20.62837579270028,1247.025013450562,78.45532486021675,230.7955908309641,1107.3093700280965,-280.655162162011,-11.054946817189311,1180.3514940754558,57.157155782884296,196.13310687485713,1103.3025533112773,-271.9609963538756,-51.80634429637279,1203.4471590796525,61.90307228909016,187.0214669620564,1135.1656641570223,-272.5147390453061,-39.96536471262777,1226.7189603426805,47.61824889028298,417.75048167362326,1369.8128762173621,-174.70830764979723,393.7726690974294,1308.9346530272226,,,,,,,,,,,,,,,,,,,,,,,,
-46.55261279127899,-280.3530733957938,1307.5812181458182,-27.234658432131667,-308.74322070596804,1328.1231700910773,-9.480135407088655,-313.3323939533762,1354.868190651882,6.440740206736254,-314.5565148551645,1366.4423588360885,-66.2723969519582,-306.83359106502496,1311.6783650925609,-77.16736177112955,-305.83594298787017,1313.4600724067539,-91.13628502817956,-303.57792549006024,1310.2598132706635,25.982485793539333,-312.6058077790861,1429.6323407634634,-109.27717302492422,-293.202152128295,1350.0297825318817,-19.419194684629872,-251.79385304468522,1333.1345215694928,-67.88350261615392,-249.78040475883546,1316.3657449752,125.70099177513936,-81.4515787674188,1408.404418120452,-219.84212005779537,-84.24925258556658,1373.3933475801136,200.66125135674778,188.9072842197949,1410.9855489024476,-381.3496325649478,188.79997062987044,1473.2360461501487,116.88444707344242,187.67133564177936,1201.6227884550838,-317.5848663201706,13.821536250920788,1252.783627215741,81.90958314386734,216.64234004349345,1108.5216104057295,-289.1203427602843,-17.51220765759477,1198.9857115204027,59.35354015818479,176.10347142467154,1081.6495826678167,-276.9297429842782,-56.01002657893593,1218.5057388121752,61.87256525221226,169.27689831859573,1108.8362567738216,-274.754199401824,-43.88644208573517,1233.8778989896784,45.572758678139614,415.12100552146774,1363.1384513001076,-178.39812607153212,401.2955123522287,1331.8909994885678,,,,,,,,,,,,,,,,,,,,,,,,
-46.69143250555531,-281.8087273821266,1335.8429462242882,-25.759915792790064,-309.19497698595023,1353.5773817283323,-8.622546327662324,-311.6523943620975,1371.742824348137,7.481640532068549,-313.1195117451588,1383.6849038496896,-65.36813965215354,-307.7270236033125,1336.6954576587416,-76.52900608575918,-308.09664394011537,1342.044338288437,-90.50007835412907,-305.9108430641166,1336.891568498604,26.22512926330573,-308.27059953996854,1428.9650701334683,-108.35842743955952,-294.89056758894276,1367.9644139397076,-19.754557446332445,-251.58480164047404,1357.0341790801754,-68.09124292554843,-251.25483506862133,1341.4870564752468,123.75404100271041,-71.15465214018614,1400.579665990159,-220.2262177550175,-84.53333241436873,1376.980225057603,213.02284458637914,225.98704399072724,1509.121503715954,-379.48188813694713,187.86812067294005,1468.9308614088277,111.02275239278687,189.19897193232538,1186.1255062145508,-322.81286107048555,10.944773960258663,1261.5188034370356,80.4202099238336,207.350477857759,1098.5722837213523,-291.3250436579866,-18.88530919404142,1195.5626106615891,57.65398012771599,160.0567295737827,1038.6780971393498,-281.48834283388436,-56.91751159011988,1228.6602059235868,58.9485127089084,155.90140784684365,1063.0652470879156,-281.25269603865,-45.572300344908335,1251.1527906157037,43.24483358514085,416.112703268836,1354.1114571049163,-180.27749953832645,402.6194819939786,1326.6949841665125,,,,,,,,,,,,,,,,,,,,,,,,
-50.7200059507874,-275.4437877972407,1346.880812255925,-28.452937663127443,-304.30975563882987,1360.71980499383,-11.538213856755023,-305.1218149738718,1371.4403985738797,4.677038054789806,-306.7712124206382,1384.5012851159754,-68.74631188577148,-304.5351382845753,1352.9631979673495,-80.6957083238628,-305.5459002001542,1359.5956377605007,-93.85250650551824,-303.86954351114787,1354.7262854282815,24.73210625164658,-301.4244704455137,1426.6178830029664,-110.46563157631697,-297.3719004968141,1400.4091907181823,-22.66983089302172,-244.0737169096258,1367.3326237045303,-71.2196319136262,-247.0687619428344,1360.0443791394184,123.77336799778132,-61.96059962686905,1406.436025065671,-220.73471290134057,-85.68899902257961,1396.1893621331735,228.60261268986724,252.2301107673853,1629.6208900099703,-382.58937661464114,188.10370487280053,1473.1676290412206,101.34569843007907,187.9409324429163,1159.1959366398776,-326.6313443980079,11.773435348384192,1277.0789184937007,68.09230059249765,194.38882582646613,1064.8080078557334,-296.10573552067876,-17.65936311288055,1207.2603632147725,52.41770033570536,148.76170074676585,1015.4092109156512,-285.8262802977495,-55.99587463327059,1244.822005796351,55.28551998008832,146.6467502060439,1041.9930009775962,-285.51450364289497,-44.8329749735707,1269.2153245341058,42.2725880579451,418.8386160576535,1351.4308377769926,-180.60136301785417,403.97558616673,1320.870615191627,,,,,,,,,,,,,,,,,,,,,,,,
-53.18505027465905,-271.2366820496581,1353.667700696012,-30.108616696147674,-300.2442615594892,1359.5966718723191,-13.382581973780574,-300.2227445441679,1368.2648673209758,2.8222397515425746,-301.63779615081876,1384.8792883467167,-70.85919471624982,-303.96851448714483,1367.4230730052197,-83.3798382725697,-304.42832993021017,1372.3060524159912,-96.08670688655981,-302.924185967749,1369.5249837928538,23.433450466820574,-293.4209596162639,1426.7805184252707,-112.20866151840957,-296.000378825563,1413.9064542404353,-24.56454233165014,-238.68342218205936,1374.3114127392744,-73.60760879598207,-242.5316155615245,1371.392222600016,125.0134759761978,-55.74320452541198,1423.064366797606,-221.8821832992561,-85.45106419468416,1396.4654182289937,233.10018759463307,257.0579732503039,1668.1979132166493,-381.5977313344397,187.11970152365316,1472.6831448126482,92.02964991297826,177.98901090197836,1142.7304597408092,-328.3557313863823,13.235554031197212,1271.3357063437406,59.339789424199125,179.97432656634118,1050.7715051456405,-299.77672756345805,-15.303513174964365,1215.7808587176557,48.448394194302885,141.54726918561641,1024.8589385124585,-289.60360825070205,-53.69226094694358,1245.676270782421,51.31075019142881,140.33330242929233,1053.5439126938115,-288.95307347121,-43.36064485148159,1268.0825088156464,42.466991486543826,423.6696913134172,1363.2889057851858,-181.87707000732038,404.2092736595388,1320.5887588772168,,,,,,,,,,,,,,,,,,,,,,,,
-54.70046286605996,-268.0206482284792,1358.0310611271136,-31.64443061292986,-298.09711008307943,1366.475288525782,-14.407077496399285,-298.44076237300663,1375.6077938801602,2.6789351259428646,-300.93807872472865,1397.1542511065707,-72.81010212693027,-301.0774412463735,1372.995228240285,-85.12708724555172,-301.55105943385996,1378.339294187997,-98.0279401674922,-299.95037048534795,1374.5948621751772,23.2027157682275,-292.6777867148499,1442.5303840013105,-114.91965557114526,-293.8971107941851,1421.2097094224837,-25.766303386554164,-236.62238909784395,1382.1350839435827,-75.2396485712292,-237.52787173568856,1371.566881194969,122.6639024241792,-51.52193324905557,1419.6320092047536,-224.64423174126392,-85.44689965169884,1405.740853347878,245.79801669898004,273.2412149039564,1766.7508435912355,-380.26474345250574,186.2397026185305,1470.6002704200453,88.11627312590404,166.33202520907918,1143.9716851520311,-330.3040738162266,12.237966944852143,1270.6889368929321,54.77698809921326,167.42602610302893,1053.4738569376875,-303.9448521548987,-15.919953813953788,1221.1106311713945,41.76510700422497,130.59439481997768,1024.0916253654075,-291.85719507607075,-52.95273743507114,1243.6338888964162,44.34549937643949,129.0190665638261,1047.382899843882,-289.87000239301506,-42.919505741376504,1267.3812474006934,40.36324168941678,424.4797720837959,1361.7682036109154,-185.3852783662183,404.67255734417404,1320.9934452864695,,,,,,,,,,,,,,,,,,,,,,,,
-56.202151244727325,-263.15329549573767,1354.0391662935988,-33.38111487999491,-293.9842702799885,1369.0488904302522,-16.18679598448541,-293.1682228385284,1371.2189214500866,-2.9370733615942153,-292.7131584783266,1377.4082442197328,-74.7010131184731,-296.1832492210748,1373.314780641956,-87.07830448122985,-297.5092363176133,1381.7213561313542,-98.87446430030289,-297.52685756926144,1384.8430810721804,17.228997926642176,-285.20202710987064,1421.3986909800108,-117.2359839080902,-292.7442754411003,1428.167990380786,-29.922643683975313,-234.582273808103,1391.2233250800443,-75.9741972891301,-233.7198417250914,1378.615178612861,112.5786166621271,-48.830061381737586,1395.5947777310369,-228.14736530494508,-85.73739980409648,1414.2963348825747,242.0801122866566,268.3810094888337,1742.6971541085636,-381.2801479467286,186.3685977495213,1465.7479956624,85.21805479535371,151.90260479255977,1142.101233827413,-332.8203658310567,13.402546656396785,1276.723363315525,55.093555248889,146.0680265094401,1062.8811856599398,-304.99660015264135,-10.945134849169383,1217.687069570641,40.229534694946594,110.56920418906702,1033.8453639294667,-292.7359395170158,-50.63223116074177,1242.9402549533083,41.01801752678385,111.17144475563114,1050.8581387494314,-292.3098759972924,-41.363141605247336,1248.7866301437887,34.649004428171004,421.6660904963923,1351.767479033802,-190.5656032119764,399.27109907256437,1299.24696674306,,,,,,,,,,,,,,,,,,,,,,,,
-65.8294411576798,-256.50297672829913,1342.0630171652604,-41.80506040862085,-288.2632245923183,1362.554151770305,-24.667044663120844,-287.9344138868604,1365.9700596256926,-12.03540981819386,-286.2672529735187,1364.0815032379192,-81.56755761222107,-289.96473764949224,1367.6588747593462,-92.70679546272252,-293.36372798081806,1385.8888792330572,-104.55458341150735,-293.41967511519437,1387.961309443304,4.914005476006874,-277.2829242758877,1395.1625205455377,-120.30397965717471,-286.4864436241195,1413.2163420145548,-42.64727072298825,-226.80021809918856,1367.4829072665889,-83.45849510386255,-228.00087125449417,1372.0254026417424,99.82470224282211,-48.422350384504945,1372.8635769987911,-230.50044384532106,-89.34197945552998,1421.0693851914216,231.82270314494846,261.242688720401,1702.1520256322824,-383.6792905879971,187.8162522550682,1476.1094036071217,84.79591097867686,140.81154749637787,1159.3853907276136,-335.7683285957468,18.41034195953305,1274.957680461236,56.78521460377749,133.29152964908616,1089.2140544699355,-312.5630579858401,-5.430227783352879,1231.8328377560006,42.5875816100888,93.218284867589,1044.719843629867,-303.7046161772485,-47.20495718560831,1245.5764391673097,41.50373230897227,93.34764425653398,1057.145971356699,-302.98815934771716,-38.56516819886253,1244.8723094786606,28.177166452374298,412.4509006663152,1333.1627753820849,-193.98625041617257,391.87441606994923,1288.1457092816738,,,,,,,,,,,,,,,,,,,,,,,,
-77.3136023727372,-254.7894934031877,1357.0466259705665,-52.19760405825218,-293.19099467494055,1402.8919002032862,-36.22253376636566,-292.4847292872694,1403.6674109982148,-22.431980854502978,-292.0721974396445,1406.441367505131,-93.19185244501386,-292.8039864584568,1398.8315522941991,-105.12494613815225,-294.0294226225198,1406.7675682246104,-117.01850906599631,-290.18726845547314,1390.8695092985056,-8.062729743116984,-274.9870950886866,1393.230660229987,-129.7225447805413,-282.87603664658087,1416.6878060308254,-54.15939023418652,-225.34783901089858,1381.2283656682976,-94.5444612234826,-224.40461619832382,1380.827099642305,87.95916075262076,-49.859762688703825,1376.0906610576717,-234.19931656081835,-89.42030922589784,1407.4121590053821,212.46930185255295,250.25304396131045,1645.24900562015,-382.062031920767,188.6808390471692,1468.0636634594894,85.03273404815374,129.74369880427543,1170.9627755787353,-346.56676673145375,30.923168671011954,1290.4283572877212,58.88390494777422,121.2062074865735,1114.992268748756,-327.88349854558885,7.735848064573083,1258.774667003792,45.151925744963854,79.44483295853114,1059.0241061825704,-321.0115075241718,-37.054443479118525,1243.5889249562354,44.129961839816524,80.595225610569,1073.7908231117049,-319.38153371016756,-30.582303986577575,1241.5147011661604,20.695307628983176,402.07318591032964,1311.484058972444,-196.2036147101746,386.08010872592706,1281.8595516372488,,,,,,,,,,,,,,,,,,,,,,,,
