nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
273.5882171887829,-525.3219697316783,1319.6438250421484,267.7608226968752,-552.7570013934806,1325.7303705178017,267.8645120340812,-556.8094863135746,1319.763693584812,268.9678392194839,-561.9184695786497,1315.3502837441945,268.94672742359955,-545.7755902100017,1342.4825117772787,268.7382323926768,-541.2937673958514,1347.848400717116,270.07272699220744,-541.2806112107705,1354.9446925318337,284.9443216877472,-576.7358092628672,1325.9580045264522,292.68194256508644,-563.253181203575,1400.2013047873243,285.57088847833046,-524.537564104072,1313.0453612740137,284.0680618360006,-513.3995563859349,1325.9704048118388,379.2543012165804,-575.1352480270248,1318.2524714847457,386.03315640619235,-474.684841692253,1519.1430852903302,,,,439.62723100846944,-297.6728301516776,1503.1291841371904,,,,412.9463958120606,-244.2362658816792,1406.5773121655056,,,,416.8008824360287,-223.1484719346042,1388.388815957086,,,,394.0875005016966,-231.84642145202514,1356.577327431063,,,,390.7702032302598,-243.3354999257891,1356.0450053097381,514.0244635862115,-238.00745550555774,1176.11583541327,558.0895555142638,-201.1378798469962,1325.8814900595362,,,,,,,,,,,,,,,,,,,,,,,,
270.83069284508446,-529.1026030628118,1323.2381872385029,265.2069227317228,-561.0662598965426,1333.5198078340575,265.87064345282545,-564.9677820627791,1328.4520577825099,267.3968240679857,-569.6174635464587,1324.1709397501263,265.01365738232244,-558.6605615290855,1353.6456504399534,259.4713631634476,-562.5801817992262,1365.2013505131945,259.33350373485985,-564.2353697061267,1374.2094156871767,278.21684365249706,-585.379771369779,1333.127307714032,274.49611680790315,-572.6361261488418,1408.9150419030232,283.69062192021187,-525.430635962141,1315.754446315502,281.76228398561125,-517.6178953563696,1332.929005156686,351.990097830909,-586.3816161436193,1328.1045945981687,335.24535955289616,-485.98061450685,1549.1082861269133,,,,400.9652214551051,-270.8944011093226,1554.8769053223525,,,,383.163707918338,-219.2391062190899,1406.8233499733922,,,,384.1097935753379,-198.57675269236287,1363.1086424677392,,,,365.103170943913,-208.9116124564128,1335.1565151953644,,,,366.65719774183276,-223.0120487046873,1352.4570622702743,465.66564671516096,-230.82794749066332,1182.987337841752,497.3534861664704,-193.8067292732904,1351.7523226963178,,,,,,,,,,,,,,,,,,,,,,,,
250.5381251226465,-538.3599982522687,1342.6031113481267,242.6467357382837,-573.6355045775757,1354.699060417822,243.39134154914686,-577.4941153571704,1348.9903583054322,244.75449515254536,-581.4138103848046,1343.2585142851553,240.81037223236072,-572.0171881765191,1381.667485193028,237.8159298840142,-578.0581925896353,1394.0460628687854,237.2807015401357,-579.4453613730988,1405.151726800264,247.88521927691886,-599.6822023163675,1350.491474242777,239.23023127083863,-588.0268354899496,1432.042149531842,259.49373817896844,-534.0095944792193,1332.1463969662473,256.9251301732785,-527.0935731362601,1352.9828410347484,312.1005937835708,-605.7582739787307,1335.7466773509916,252.76995910984564,-523.2935339806477,1607.3696391242363,,,,,,,,,,369.1852111691129,-245.05996967500397,1400.7043843445972,,,,373.8854434817096,-230.11468775947802,1349.8232702280113,,,,348.4193751002444,-241.4149407937116,1332.469637882778,,,,347.24507144643735,-250.08562786975622,1348.8630005049206,412.6790323573989,-246.53202331970476,1197.1190933130752,439.63587953233366,-194.48353304500142,1380.734454055601,,,,,,,,,,,,,,,,,,,,,,,,
224.17842656963177,-551.2937867923047,1365.6693041536528,217.04656660673285,-589.1279644938072,1375.2669188828806,218.46482975263564,-592.3184364326007,1367.9275555669578,220.36255233803612,-595.0947773965894,1360.3254038238883,212.90635298448356,-589.6223762415467,1407.2267883105878,211.10188219834717,-593.1492166827957,1420.8468124833446,209.6492012732746,-595.6700155846117,1433.3342564483896,219.9949763616468,-614.1748181406523,1362.6805623875584,202.69131572647987,-608.8872392340247,1455.5953063994475,231.47574796521317,-544.1931394376247,1349.1836224343654,227.39346633710878,-540.4498358545687,1373.968828177989,285.98792930828637,-614.5261670762469,1339.5826589146977,206.39578104214544,-541.3423322096868,1638.261641881845,,,,,,,,,,368.5370096130817,-257.9134044490277,1399.067967835785,,,,373.1725753599378,-241.4026369883972,1347.520157369493,,,,351.1125403436146,-246.7980828916877,1329.807281863771,,,,348.7194391076486,-256.72234928395335,1345.4549662821491,388.13385760886473,-248.89928474101987,1202.1011607762673,410.769596816752,-196.61547372310727,1396.331233177322,,,,,,,,,,,,,,,,,,,,,,,,
199.33185132822337,-561.419587815291,1379.0442691562564,191.49158620055246,-597.6038424919456,1386.5198873400846,192.03347421413525,-600.4835430678177,1378.7552625401054,192.96092497073806,-602.595976964641,1370.4776933465903,190.10939470838187,-597.3741488737725,1419.2873250931618,190.2471425132186,-600.674629662471,1433.175715609931,189.99435754703546,-602.5725991836546,1445.1866947582564,193.34832705939237,-619.9920526439549,1369.9452882133696,185.4746010177867,-610.5727149876637,1462.0123332758385,206.38420188495076,-554.0702598496547,1359.8021004947007,205.75103898794123,-549.8756142105885,1385.2383559945613,268.67829216288914,-620.435623892916,1339.8342490668867,198.01626489046737,-538.6851842498666,1644.2788033799818,,,,,,,,,,306.75209906565084,-261.87873594960536,1425.7589751771668,,,,302.611182265921,-249.3561698738005,1377.2785432480657,,,,278.1360236944813,-259.97140012117245,1360.0881754387335,,,,278.5186788002598,-267.7436430217546,1372.841384599129,377.42077758221535,-244.47424554091546,1201.7950372905648,393.16002376563097,-194.15959544608373,1406.4861211909918,,,,,,,,,,,,,,,,,,,,,,,,
182.64311692582154,-569.0930574577561,1401.8140070177417,175.26428262297432,-603.3246288571678,1402.6038465277345,176.4463640977328,-605.1969975134481,1392.2300341625337,177.97454748497987,-606.2317356642492,1381.6193937307005,172.30586489554327,-605.7689642740553,1442.3112046792805,171.85959264030575,-609.2317899906847,1457.3116962680058,171.00338504011972,-611.8439679328291,1470.595261633628,183.53181843348713,-617.6199016421322,1373.6939166345967,170.16025207144403,-618.0976628032994,1483.826916023037,194.24613307640874,-558.5981504372944,1374.7640677230502,192.35472433543322,-556.4260046031285,1407.2769217924067,272.7488087875731,-609.3886920654029,1329.9089597907553,168.31944317926684,-549.5123564354138,1664.3153321121556,,,,,,,,,,284.2803059648761,-270.5906153598272,1435.9282892225833,,,,278.72864442311254,-260.2432268062731,1384.1440939627985,,,,257.3344512935063,-267.44274550066666,1367.3559701613788,,,,257.7180180115664,-274.10520689320157,1380.701342534072,359.9146659888659,-241.0291499462949,1204.782381033229,365.06976059006473,-195.67297099488925,1420.6221365544925,,,,,,,,,,,,,,,,,,,,,,,,
206.13567382641324,-550.6445042327184,1397.7582281870243,199.1613005638732,-587.4362439424575,1395.5436378141326,201.1287464239687,-589.6468895373462,1384.3132226175876,203.00397257322302,-591.1664204263717,1373.192191853681,194.18584417025687,-591.851251036494,1435.8770616188417,187.1369297763669,-598.9442182719514,1453.8575907709649,185.3310800361184,-602.5151496210173,1466.5299559143357,208.32575105117303,-602.7110827870583,1364.2501229205866,187.76449292820183,-600.1076212859041,1478.076495168976,220.94794809285108,-537.2718817835225,1369.101170725614,215.60163616593712,-533.8232599077784,1404.5174049975528,310.42332651569933,-572.7096660088075,1316.524620497123,221.88414774740423,-514.6935726397094,1634.7567203388103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.64210519199275,-230.28920174196523,1200.2810557726166,370.6935591172588,-191.6410982382506,1416.7915579062444,,,,,,,,,,,,,,,,,,,,,,,,
197.1038289739192,-551.3396873581966,1400.9132927455794,193.3237344812461,-586.5385075230221,1397.6351545421771,197.53998211079096,-587.4985889029101,1386.1581301950337,201.87655210139036,-587.6288177650895,1374.6615760831178,179.98018094398157,-594.805211042829,1439.957768205814,176.98213750694066,-600.7846052604659,1456.300885225342,174.60691456091058,-604.6623840783434,1469.1250249517363,217.0186043243265,-590.0802022069975,1364.2454181431158,182.21440942787538,-600.603209314123,1479.121444037477,220.01155015100753,-530.925339178013,1371.2365317425276,208.1251884972752,-532.5026188011425,1408.5440117012545,334.3703871571179,-531.305791750174,1313.7270873465238,246.1567471629556,-504.1377921744922,1622.3662818193895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.3765017347861,-192.22358576175512,1193.9094034179857,418.71535039974117,-174.02977146600392,1394.840404330892,,,,,,,,,,,,,,,,,,,,,,,,
186.91192923176706,-550.502527741126,1402.371402875684,176.72995909351872,-588.1779589733441,1402.7352290499148,179.696070768538,-590.5505917661872,1392.1704995862058,182.95374646344368,-591.8931063811109,1381.440296820774,168.66415010068596,-590.7288065652185,1442.203897518447,167.03559905599928,-594.9456064199759,1458.2859292895755,164.7286585644656,-597.1989538371009,1471.4653786171134,195.82753554242535,-597.0594421119368,1372.5020635176083,167.76980307213904,-599.9225735124576,1483.1150006465082,207.95453849787148,-534.7583753798235,1373.4597938934503,200.5325249611188,-534.1625998982748,1409.122535649954,325.45165312205,-538.3791079449915,1316.7455546017432,222.54671777821105,-507.4073959885693,1633.156264119195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.22312481397756,-198.2575538319562,1198.8987666991443,383.03888169754305,-173.64187817174428,1411.2034557997597,,,,,,,,,,,,,,,,,,,,,,,,
173.0913094944438,-553.2270871498889,1406.3602703720667,169.14755384733104,-589.7063510969427,1404.430345523789,171.2316287030974,-592.5762580635006,1394.4646800297892,176.90622241208223,-593.3892814947253,1382.9053363156984,152.46027040794567,-594.7293749668635,1447.0615780413616,149.7648789674427,-599.5673350908382,1463.5606606644158,146.65242916975785,-602.5409240210165,1477.0668628557721,196.10148462356028,-596.7172824061963,1372.5008103686873,156.84790417084767,-600.527826963154,1487.5758166132568,203.63785495851414,-530.6831401675261,1375.5536760978305,193.3413681608613,-531.8824135516927,1411.7354573185294,318.33660404596355,-541.8576770987667,1321.3560884596448,243.82144598886535,-461.3365056885598,1625.5846841035445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.8100452024971,-178.12938278624907,1197.022551331963,400.77929396169225,-138.06298322878087,1399.3869115496761,,,,,,,,,,,,,,,,,,,,,,,,
