nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
273.64375516601115,-525.3888841939626,1319.662727946169,267.9591246115424,-552.8799017679165,1325.6546888964147,268.1087385666347,-556.9078742058185,1319.6645128339594,269.2618645126066,-562.0020646489362,1315.2446596226846,269.05760865132925,-546.0310028234247,1342.3641547340435,268.68697563892255,-541.4737679863078,1347.8325744092074,269.9610059386715,-541.5534135326267,1354.932305966842,285.33351191128895,-576.7843418662482,1325.7348522723078,292.6135396926526,-563.5975605235825,1400.25237418669,285.7387164798249,-524.4779885436438,1312.960024580203,284.14310639924736,-513.4914751777874,1325.9487694736074,379.70252910909306,-574.7568282711268,1318.2265033332296,386.9745190693987,-474.05856393568337,1518.3122279848915,,,,,,,,,,413.9748687868215,-243.2667690644099,1406.3916361344543,,,,417.74952172386975,-221.81596893971494,1388.0732190824526,,,,395.5464015067317,-230.16829738140984,1355.8397825463492,,,,392.32373518295657,-242.01185252276727,1355.6104870421852,514.7055861859725,-237.39652819072944,1175.8262434402668,558.7099480208207,-201.13059611017476,1325.532345601113,,,,,,,,,,,,,,,,,,,,,,,,
270.6085409361713,-528.8349452136758,1323.1625756224203,264.4137150730548,-560.5746583987988,1333.822534319604,264.89373732261134,-564.5742304938015,1328.8487807859178,266.22072289549476,-569.2830832653117,1324.5934362361636,264.5701324714037,-557.6389110753915,1354.1190786128932,259.676390178465,-561.8601794374005,1365.264655744829,259.7803879490038,-563.1441604187016,1374.2589619471432,276.6600827583302,-585.1856409562532,1334.0199167306107,274.76972829763884,-571.2586088688117,1408.7107643055563,283.01930991423444,-525.6689382038544,1316.0957930907434,281.46210573262465,-517.2502201889602,1333.0155465096113,350.1971862608583,-587.8952951672113,1328.2084672042329,331.47990890007156,-488.4857255331276,1552.4317153486677,,,,,,,,,,379.04981601929273,-223.11709348816623,1407.5660540975941,,,,380.3152364239723,-203.9067646719188,1364.3710299662696,,,,359.26756692377216,-215.6241087388736,1338.1066947342172,,,,360.4430699310453,-228.30663831677398,1354.1951353404859,462.94115631611623,-233.2716567499758,1184.145705733764,494.87191614024215,-193.83586422057598,1353.1489005300077,,,,,,,,,,,,,,,,,,,,,,,,
250.87135298601635,-538.7614850259733,1342.7165287722526,243.8365472262861,-574.372906824192,1354.244970689503,244.85670074446813,-578.0844427106367,1348.3952738003213,246.51864691128205,-581.9153808065256,1342.6247695560996,241.47565959873899,-573.54966385706,1380.9573429336192,237.50838936148847,-579.1381961323746,1393.9511050213343,236.6103752189199,-581.0821753042364,1405.0774074103156,250.22036061816954,-599.9733979366563,1349.15256071791,238.81981403623536,-590.0931114099952,1432.3485659280427,260.50070618793507,-533.65214111665,1331.6343768033855,257.37539755275867,-527.6450858873749,1352.8530290053613,314.789961138647,-603.4877554433431,1335.5908684418966,258.4181350890829,-519.5358674412315,1602.384495291606,,,,,,,,,,375.35604901768085,-239.24298877138943,1399.590328158294,,,,379.577279208758,-222.11966979014392,1347.9296889802156,,,,357.17278113045603,-231.34619637002044,1328.0443685744997,,,,356.56626316261884,-242.14374345162622,1346.2558908996043,416.7657679559662,-242.8664594307361,1195.381541475058,443.35823457167623,-194.43983062407315,1378.6395873050667,,,,,,,,,,,,,,,,,,,,,,,,
224.25861542232758,-550.7074979062344,1362.8854329684568,216.51536798618304,-587.910711284796,1373.308400886243,217.4871106372149,-591.2757423350114,1366.4477033985609,218.93240904477494,-594.2051733229501,1359.2284387469886,213.6710467769011,-587.5139389514395,1404.1840731244743,212.32845710649826,-591.7969895789453,1417.5290861033682,211.4378989819082,-593.7819365343595,1429.609411038928,218.5563190835938,-613.3732556822639,1362.5813439147541,205.94974994787498,-604.6307515958106,1451.3013751058463,231.19464946245134,-544.4615789482232,1347.6556573942844,228.4414837914959,-539.6898787946105,1371.300190358008,284.4835631355128,-616.3988768608258,1340.1667330113614,211.6419587863927,-538.288152957259,1635.1416676378517,,,,,,,,,,353.5441384168548,-257.0943765254868,1404.9560242823318,,,,356.3822278884333,-242.31529091160547,1354.0373207915063,,,,332.0075744190259,-250.94686932188762,1337.4251455849155,,,,330.40770915800573,-259.62512633519077,1352.3917666752036,388.64949601468567,-248.7940507032546,1201.69657553758,411.12469271973606,-195.36404269660886,1396.2044139777481,,,,,,,,,,,,,,,,,,,,,,,,
197.15653136223034,-563.4789033258779,1383.784808317362,189.64751563598318,-599.5851770575624,1390.130262143228,190.56980354072508,-602.1994978520556,1381.737708490476,191.9173005486125,-604.065973505584,1372.9173211180178,187.12621929699898,-600.2414656972094,1424.8487657721882,187.28230119449748,-603.1152443359722,1438.805094556166,186.568564838045,-605.3720130099738,1451.4366565637372,193.1602910447716,-620.4063336294394,1370.895395897231,181.3229388080098,-615.4043316831606,1468.4834400187613,205.0248270208049,-555.3955847758556,1362.8647224920956,203.34759005279608,-552.2184293697219,1390.042866098726,268.70857322918926,-619.9708598833362,1338.6933647159485,183.9684820920899,-546.6840878893679,1653.0652647713882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.56491684063604,-245.84970615023815,1203.454791097043,387.50869648425027,-195.708587581418,1409.1750417469466,,,,,,,,,,,,,,,,,,,,,,,,
191.61990065611306,-563.1843045401849,1395.7920084778088,183.89190121427825,-598.5714374781204,1397.437756358484,184.8434400493837,-600.8703735138304,1387.499295581984,186.01225041296902,-602.3690711285532,1377.331639317262,181.77379908521456,-600.4426979922578,1435.420270015504,179.59913952126755,-604.873289692141,1451.0644405714518,178.80555569078086,-607.46866404358,1463.8097546183553,189.40254596109003,-615.977454058442,1370.924673565818,177.62503534580998,-611.6386559226992,1477.1992360691047,202.16309050525464,-553.3405377481494,1370.1876555258566,200.56304145845021,-549.8506058201847,1401.5210937925308,277.85354926101706,-606.8530104986652,1329.280843212209,186.9307971739056,-538.4518505406977,1653.1400902693852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.3935096305792,-242.03680871352174,1203.3766257640095,368.11354522789446,-195.54608844450854,1418.7541016591026,,,,,,,,,,,,,,,,,,,,,,,,
197.21538469045564,-556.2966618022401,1401.4391560069562,191.54667654155085,-591.6408108339485,1398.8384144716922,194.05246310747822,-593.2354787036909,1387.4630134403112,196.6153346993912,-594.076815381804,1376.110997965038,184.3506076154704,-597.2586430030299,1440.361830123047,179.87372409307267,-603.2967927254186,1457.2727167522307,178.1080830711965,-606.9005459608318,1470.2198991269142,205.1604358045216,-602.4952905514824,1366.2909157654176,181.73597444289973,-605.564404621974,1481.3513924809072,213.83403129025714,-541.1833702861471,1372.1983260787983,207.20388791332158,-539.7149787701974,1408.1018403413946,308.00677332138196,-569.9415409263697,1318.1374772312165,213.83016708018602,-521.5804222136752,1639.9639545840234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.2708026788323,-222.4501102854685,1199.6285128451416,382.246146299473,-188.31220453507137,1411.941092687387,,,,,,,,,,,,,,,,,,,,,,,,
200.00380142839995,-549.1308181415014,1399.7873919216559,193.25608836168496,-585.6980606576764,1397.6583272408868,196.71552925117254,-587.3293148646011,1386.3545353481186,199.96433441349868,-588.2154620634115,1375.1789276390655,183.9875600396725,-591.46155032074,1438.5181491709832,179.82552196523267,-597.5319660138998,1455.4348633931445,177.6019133746531,-600.9335741419352,1468.2309447168209,211.43588009901694,-593.8742338331979,1365.5604047051852,182.37234410146002,-598.7068693320309,1479.0044085861161,219.81069221574384,-532.0642851477693,1370.5942681025465,210.70428172827056,-531.5271309379316,1407.1968671245322,329.7582885378112,-540.3292754201727,1313.680212609318,236.6117834449496,-508.65735726096574,1626.442358736532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.5031187425407,-204.36818361826477,1196.605798019181,396.154373797656,-181.1626848334571,1405.3771398224208,,,,,,,,,,,,,,,,,,,,,,,,
185.93678106112856,-552.3623294135969,1403.6513109617067,179.67330598176005,-588.8162187835909,1401.8975783645924,182.95227558528353,-590.867188506551,1391.1500511661513,187.57472121290442,-591.5816469549152,1379.7971631412217,166.21255897897902,-594.0567868919516,1443.6955407660364,164.02211837090186,-598.8728799635186,1459.9900067346668,161.18503701164838,-601.7991717037216,1473.3135502849364,203.37546998413634,-594.722859695848,1369.871736491772,167.18479530860134,-601.1221937195701,1484.1986429581798,211.14819382694714,-532.5204649105985,1373.647787445666,200.52258780754312,-533.5276045147897,1410.4806421597405,326.8753093560781,-535.9133947409698,1316.6602923896621,236.6483931146862,-489.46178065673934,1628.4265995478336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.91989330998433,-190.25472845880597,1197.4233397414014,395.21339985088986,-163.37495368963621,1404.7264124591397,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
